Symbol,SumWeights
SENS,0.0029
FIVN,0.1229000029
DNLI,0.0139999998
SSB,0.0292
VLY,0.027400000200000003
CIT,0.0658999998
TT,0.0701
INFO,0.019999998800000002
ITRN,0.0223
ECP,0.036400001
CEL,0.0212
DANE,0.020299999
MLTM,0.0202
ONE,0.0202
DRIO,0.0201
ALLT,0.02
ALK,0.0298
SNCY,0.0297
ALGT,0.0294
JBLU,0.0286
SKYW,0.028499998
AC.TO,0.028399998
KOZAL,0.0337
KNT.TO,0.0748
WDO.TO,0.0691
PRU.AX,0.024400001
MUX,0.0242
AR.MX,0.0231
LYB,0.144
ML.PA,0.0072000003
CMI,0.0165
PH,0.0046
ITT,0.0274999998
JOIXX,0.0515
WLTW.L,0.0178
YNDX,0.0553
AMP,0.125899998
AUTO.L,0.0044
4901,0.0118
SHL.AX,0.0169
PTEN,0.1448000032
PVAC,0.0034999999
PPD,0.0298
CHE,0.060100002
MKSI,0.0183
SMG,0.0691
MRVI,0.0328
NARI,0.0317
SWI,0.0299
TTEC,0.0435
EBS,0.0239
ALRM,0.119500001
SAGE,0.0235
GWW,0.0296000003
002304,0.0535
000651,0.09819999800000001
600887,0.09809999999999999
ORC,0.053000003
ARR,0.0373
CGBD,0.060399999999999995
NLY,0.33620000000000005
CMO,0.0347
PGR,0.21099999900000002
TRV,0.078
SIGI,0.0427
RLI,0.057099997
KMPR,0.041100003
ACGL,0.040599998
THG,0.0477000003
CBSH,0.073200003
WAL,0.129099997
FHB,0.0418999997
OZK,0.0413
PNFP,0.062
UMPQ,0.027
GNL,0.0776
OPI,0.0791
BPYU,0.070299997
APTS,0.044299997
BRG,0.0416
GOOD,0.0414
SBRA,0.098
NHI,0.0773
GMRE,0.037100002
300454,0.0403
002008,0.0339
09888,0.0368
603501,0.080699995
601138,0.0695
000725,0.060300004
00763,0.0395
600703,0.0359
002241,0.035
600837,0.0498
601668,0.0481
002027,0.0477
600690,0.044499997
000100,0.0436
000338,0.0419
600660,0.038599998
MORN,0.0089
MCY,0.0349999993
CHD,0.047
BLD.AX,0.0093
2875,0.0083
207940.KS,0.0418
RDOR3.SA,0.04
SUNPHARMA.,0.0315
091990.KS,0.0222
PBCT,0.076000001
ADP,0.0165
TCEHY,0.083000004
HHC,0.0448
BRKR,0.0438
NNDM,0.0113
VUZI,0.0098
ESLT,0.0070999996
2010,0.1001
BMI,0.088599998
BCPC,0.099900005
FELE,0.0217
CPK,0.142600003
PNM,0.0216
LNN,0.0215
JJSF,0.081099997
688111,0.100600004
688036,0.070700005
688012,0.0624
688169,0.0473
688005,0.0458
688008,0.0397
688396,0.033800002
688099,0.0324
688002,0.0312
AGLTY,0.043
ZAIN,0.0427
MABANEE,0.0366
GBK,0.0354
HUMANSOFT,0.0301
NIND,0.0287
NRE,0.0247
MNKD,0.012899999999999998
OCGN,0.012200001
AGNCP,0.048600003
VTRS,0.040799998
HEI.A,0.0571
SHY,0.22679998499999998
FIGXX,0.0653
IHF,0.053000003
SPDN,0.048800003
IAI,0.0477
IAU,0.040999997
BWX,0.064999999
NDSN,0.0509
00998,0.0138
SPXL,0.1016
UPRO,0.1012
002812,0.066700004
002371,0.0511
002460,0.051
300450,0.0446
AFRM,0.0506
AVAV,0.0504
AMS.TW,0.07819999999999999
DAL.MI,0.0349
VVV,0.047799998499999996
RHI,0.087900002
CME,0.0114
GNTX,0.0109
KNL,0.0515
TLND,0.0639
WTRE,0.045300003
NVG,0.1743
NEA,0.3365
NAD,0.2752
MYI,0.122399999
IQI,0.0397
MUI,0.039300002
MQY,0.0657
NMCO,0.0356
MHD,0.05940000100000001
NZF,0.0933
MCHI,0.0555
FLOT,0.117
IEMG,0.20549999700000002
USAC,0.013200001
IEP,0.0116
PEN,0.0404
EVBG,0.0369
GSHD,0.0365
FOXF,0.036
NTIC,0.0335
UFPT,0.026300002
COLL,0.026099999
GDP,0.0249
EGLE,0.024500001
CBNK,0.023699999
GPRE,0.0365999995
ACB.TO,0.27820000500000003
CRON.TO,0.19430000300000003
HEXO.TO,0.127599994
OGI.TO,0.13679999999999998
XXII,0.032899998
SNDL.TO,0.2845
WAT,0.267499994
GEL,0.055
FSIXX,0.027299999999999998
GWRE,0.0257
ASAN,0.0649999996
SPCE,0.16020000099999998
LC,0.0221
HASI,0.1075
NRZ,0.1104
BXMT,0.09340000000000001
TWO,0.114400002
PMT,0.0787
3105.TW,0.022
SWED A,0.0207
IMB.L,0.020599999
ON,0.06470000000000001
SFOR.L,0.037
INFO.TO,0.025
IPL,0.024300002
SJR.B,0.0242
FWONK,0.0795
MSGS,0.0766
MANU.L,0.0746
JUVE.MI,0.0681
BVB.DE,0.0637
BATRK,0.047399998
WWE,0.0401
EDR,0.0332
BJKAS,0.032
MTG B,0.0504
DOYU,0.0429
SKLZ,0.0547
NNN,0.0799
WPC,0.078200005
VER,0.22569999999999998
BNL,0.0678
EPRT,0.065299999
HYD,0.01
UPL.BO,0.0233
500800.BO,0.0215
NSTL,0.1
ZENITH,0.0793
FBNH,0.0446
STANBIC,0.043
NIBR,0.040999997
FMNL,0.038399998
DSRP,0.0379
PAGS.SA,0.0585
JAZZ,0.090499998
RGA,0.053299999
GIL.TO,0.0375
9503,0.045100003
6367,0.015
ALGN,0.0945
ANSS,0.0331
EQH,0.018
AMH,0.0942
INVH,0.0983
ELS,0.098399997
SUI,0.093999997
WEX,0.0082
SITE,0.0062
NCR,0.006
PTT,0.0431
VEU,0.0466
VUG,0.240399999
IEFA,0.333999997
SPTM,0.0427
VTI,0.7854999970000001
SCHD,0.0405
USMV,0.0397
DHER.DE,0.036199999999999996
PEAK,0.14379999999999998
OHI,0.0468
ORP.PA,0.0448
AED,0.036199998
SYF,0.013600000000000001
CYH,0.0496
PBI,0.0136
VRTV,0.0731
TUP,0.0046
TGH,0.0044
CTXS,0.0072000003
DLTH,0.0211
BWMX.MX,0.021
FIGS,0.0209
AY.L,0.019
HIFS,0.0184
LKFN,0.0298
USPH,0.0379
FWRD,0.0161
KAI,0.0161
SNA,0.045499999
DLB,0.036700002
FLIR,0.0216
LUCK,0.0955
ENGRO,0.0699
HUBC,0.064
HBL,0.0614
MCB,0.056700002
TRG,0.051999997
OGDC,0.048
BAHL,0.0461
UBL,0.044499997
CHDN,0.0125
FAST,0.028099999
CHWY,0.0885
CVET,0.0361
SPK.BC,0.0107
06865,0.0094
PIN,0.039100002
EXG,0.040799998
PCI,0.025899999
NFJ,0.070800001
PDO,0.0228
ETY,0.0224
JPS,0.0217
028050.KS,0.0026
000150.KS,0.002
120110.KS,0.0018000001
III.L,0.1344
RF.PA,0.0681
MF.PA,0.056700002
HBMN,0.036199998
AES,0.0492999995
NWBI,0.026600001
DHRPA,0.043100001
CPN,0.06220000099999999
NEEPP,0.049199998999999994
DHRPB,0.044600001
RLJPA,0.0482
DCPPB,0.045100003
SCEPH,0.0395
CNPPB,0.064900001
SJIV,0.0364
EPRPE,0.0339
NSPA,0.0301
SOLN,0.066800001
ALLYPA,0.094600002
JPMPC,0.049200002
WFCPZ,0.052599999499999994
MNRPC,0.0315
NLYPF,0.0276
CLNYPI,0.025
PSBPZ,0.024600001
CLNYPJ,0.023
VNOPM,0.023
VNOPL,0.0217
CLNYPH,0.0207
WFCPQ,0.080000002
GSPD,0.053599999999999995
GSPJ,0.0238
CPJ,0.039900000000000005
MSPK,0.0227
MSPI,0.0224
ATHPA,0.0529
USBPH,0.039599999999999996
WFCPX,0.021
USBPM,0.0678999995
MSPA,0.0199
ETPE,0.0143
DT,0.045700000000000005
NEEPQ,0.020599999
TPC,0.0487
BDXB,0.0723
EDP,0.23629999
GALP,0.18040001
EDPR.BC,0.107399998
SON,0.0482
RENE,0.047199998
JMT,0.0464
NOS,0.056399997
JPMPL,0.0388000005
JPMPD,0.036499999
COFPI,0.0498
BACPM,0.0325
ESU21,0.3659
ITRI,0.0977
ELP.SA,0.0394
NGG.L,0.0347
MFC.TO,0.0307
01268,0.026400002
6531.TW,0.0207
8046.TW,0.0194
OPER,0.0312
SAVA,0.0315
CSU.TO,0.0287
BYD.TO,0.026500002
MCK,0.0553
UFPI,0.0315
NSIT,0.015899999999999997
FUL,0.0659
HI,0.0047999998
MTH,0.0669
CWEB,0.0525
CRBP,0.0424
SNY.PA,0.07
TRNO,0.031
DEA,0.0385
DOV,0.049199999
PAND,0.0061000003
MORF,0.0037
HRI,0.005099999900000001
OVID,0.0027
PLRX,0.0026
SNBR,0.023099999000000003
AAN,0.0178
FCBP,0.0016
HVT,0.0016
IIIN,0.0016
EBSB,0.0016
TBI,0.0070999999999999995
HT,0.0015
BKD,0.0025
AME,0.0505
CAR,0.0363
AM3D.DE,0.056599997
XONE,0.0539
ALTR,0.049000002
ALMDG.PA,0.0425
SONO,0.0072000003
ADS,0.039699999599999994
WDFC,0.0916
SMPL,0.07
EPC,0.0543
PSMT,0.0484
CENTA,0.0436
SHAK,0.024600001
STMP,0.0232
LGIH,0.040499999999999994
BBBY,0.0403
SHOO,0.021300001
LCII,0.021
SWN,0.10700000000000001
HP,0.197
REGI,0.0424
CLB,0.037
ADC,0.041799999000000004
CBU,0.0355
PPBI,0.0220999996
BKU,0.0218999998
ABCB,0.032200001
LXP,0.038499999
CNMD,0.0509
ITGR,0.0247
JBT,0.051699999999999996
REZI,0.0315
KFY,0.0217
AJRD,0.0582
UNF,0.0198
ARNC,0.123099998
KWR,0.057600003
LTHM,0.06989999699999999
ATI,0.048699997
UFS,0.12689999999999999
OI,0.0473
SCL,0.047199998
TSE,0.0431
AEIS,0.0298
LPSN,0.0279
VIAV,0.0571
KLIC,0.057399999
CWT,0.083100006
SHEN,0.0444
MTSI,0.0299
BAND,0.061999999
ALLPH,0.0139999995
COFPJ,0.0139999995
DUKPA,0.0124
METPF,0.0117
COTY,0.0395
MKC,0.0359
KDP,0.0317
BAB,0.46029999
RPG,0.316599995
IUS,0.318900002
OMFL,0.22859999999999997
PLW,0.295599996
IUSS,0.126999998
ISDX,0.162699996
XMLV,0.11019999999999999
SPLV,0.10519999999999999
XSLV,0.105100003
VRIG,0.2485
BKLN,0.3688
PBTP,0.1094
IIGD,0.0399
PGX,0.0399
IDLV,0.0691
MRO.L,0.0274
CG,0.0273
QTS,0.055199997
CONE,0.105
SIEGY.DE,0.0226
MVIS,0.045300003
HZNP,0.0518
ASXC,0.063900001
BCRX,0.0323
EWY,0.0577
NSRGY,0.0208
TM,0.0128999995
RDS.B.L,0.009
NRG,0.0769
NBR,0.074499998
FTI,0.0749
HAL,0.1157
CHX,0.113600003
LBRT,0.10969999999999999
NOV,0.07
BKR,0.063
RIG,0.108999998
CAH,0.0182
X,0.040900003
BOKF,0.0222
TFSL,0.021
GBCI,0.0194
SPSB,0.088800001
ICVT,0.072299997
CREE,0.0592
VBK,0.0374
IWO,0.028800001
CA.PA,0.0193000003
VSS,0.1266
EFG,0.0871
00316,0.012
CPRI.L,0.020499999
CMC6,0.0155
SREPB,0.0145000005
MSPE,0.0137
MSPF,0.0137
TQQQ,0.19540001
QLD,0.0225
ROST,0.0172
DVA,0.035399999
CACC,0.0147
VNQ,0.14829999
EINC,0.0617
PAVE,0.056799997
MOO,0.07239999999999999
GDX,0.0484
IGF,0.0462
FRAK,0.0418
601919,0.0337
002254,0.0305
600809,0.028800001
002032,0.028099999
603882,0.027999999
600426,0.026400002
JAR.L,0.023100000000000002
2802,0.0095
7309,0.0086
S68.SI,0.0072000003
CLNX.BC,0.0786000023
HRL,0.026600000000000002
KMX,0.0251
EMD,0.0788
EDD,0.055
JFR,0.049200002
NSL,0.0467
MET,0.11180000000000002
CSR,0.026300002
NSA,0.060499999799999996
PLYM,0.0251
LANC,0.034599999
LECO,0.019299999
TR,0.019299999
603799,0.0907
600111,0.074200004
600392,0.0664
LYC.AX,0.064
600549,0.053000003
ILU.AX,0.049200002
MP,0.0808
TROX,0.0463
601958,0.044899996
TCS,0.0842
IEUR,0.032
BHF,0.0228
TDS,0.0224
AVT,0.0337
KSS,0.095900001
INT,0.0378000003
SNX,0.0534
URI,0.019399999
ROL,0.0139999995
POLY,0.22960000800000002
VGLT,0.1487
PHYS.TO,0.045500003
GNR,0.24610001
TIPX,0.0851
RWR,0.0402
WIP,0.0378
RWX,0.0197
4739,0.0271
8725,0.020399999
HEN3.DE,0.0179
G24.DE,0.0125
OMC,0.12590000299999998
GPC,0.0179
3702.TW,0.0311
2356.TW,0.028900001
2324.TW,0.034999999
00151,0.0155
PRGO,0.0232
HRC,0.013200001
PINC,0.013200001
EHC,0.0123000005
VRT,0.0533
EA-R,0.0377
HCSG,0.031999999
ATRI,0.0176
PDCO,0.0173
SSTK,0.0144
02333,0.020899999000000002
6324,0.0172
1590.TW,0.015800001
BB.TO,0.0239
HXL,0.077100002
ORBC,0.1331
DOC,0.0296
APLE,0.0254
SITC,0.023599999
DHT,0.0095999995
VIVO,0.0095
UBM21,1.3858
ZNM21,0.9995
GLDM,0.65559995
BAR,0.3478
OGZD,0.080699995
ATAD,0.055999998
DSKY,0.08140001
SSA,0.0802
AFLT,0.066599995
CBOM,0.0659
POG.L,0.0561
HHR,0.053600002
LSRG,0.045900002
IIM,0.1379
EIM,0.143500001
MVF,0.1165
MMU,0.0945
MAV,0.0875
NXJ,0.0648
MLM,0.0373
BLL,0.0372
CORE,0.0249
PBF,0.0154
SAH,0.0117999995
SPTN,0.030799998000000002
MAN,0.013200001
SCG.AX,0.0184
01997.HK,0.0173
CBOE,0.0165
COO,0.0163
LASR,0.0067000003
FTCI,0.0066000004
ZIP,0.0062
ES,0.0361
COOP,0.019299999
BCEI,0.035
HZO,0.019
CEIX,0.0229
CONN,0.033100000000000004
ZEUS,0.0143
GNW,0.021899999
CNSL,0.0273999995
CXW,0.0116
LEGN,0.031400003
TGTX,0.0311
APLS,0.0287
KOD,0.0269
ARNA,0.0233
SWTX,0.0228
WSP.TO,0.009500000000000001
AQN.TO,0.0064
CAE.TO,0.0063000002
CCL.A,0.0033000002
WDC,0.0049
6976,0.0068
9104,0.006
7735,0.0047
7936,0.0044
3289,0.0041
AWF,0.0298
SHYG,0.0292
PFLT,0.0291
HYEM,0.028900001
EMHY,0.028499998
WHF,0.028099999
PCY,0.0277
HRB,0.0659
GEF.B,0.039300002
ELET6.SA,0.023
3231.TW,0.0227
PHOR,0.0222
500425.BO,0.022
ALDAR,0.0685
BRAP4.SA,0.0218
UMI,0.039
00288,0.0312
ALO.PA,0.029000001
BWLPG.SI,0.0123000005
02386,0.0123000005
HSBK,0.0115
GOLF,0.0119
CSL,0.0274
VLUE,0.077
PSCT,0.0656
IWM,0.2139
VDE,0.060399998
SCHV,0.0591
URBN,0.0111
EAT,0.011
PTC,0.02
NBIX,0.01
AMG,0.0092
GBR.TO,0.0539
BGL.AX,0.0519
SKE.TO,0.049099997
CEY,0.0438
PAF.JO,0.0427
RSG.AX,0.040599998
DPM.TO,0.0366
OLA.TO,0.0365
SAIC,0.041500002
010130.KS,0.049200002
FRES.MX,0.0341
MAG.TO,0.143399994
TRQ.TO,0.0363
GATO,0.0344
EXK.TO,0.0328
BEEM,0.026099999
HCI,0.0242
HSII,0.0057
CUBI,0.0251
ECPG,0.0146
RXT,0.032899998
PE&OLES.MX,0.048899997
ELD.TO,0.04
5857,0.039100002
TX.MX,0.0508
SID.SA,0.0476
GGB.SA,0.0446
CNS,0.0127
GFF,0.0117
VOLTAS.BO,0.0145000005
SRF.BO,0.014199999
ZEEL.BO,0.012200001
500477.BO,0.0119
ASTRAL.BO,0.0119
526299.BO,0.0117999995
EQC,0.0206
BKH,0.0058999998
IDA,0.030000002
POR,0.0057
WTM,0.0056
ATR,0.0293
LSTR,0.062600001
CDK,0.0121
MMS,0.0108
DTRXX,0.26700002
STM.SI,0.0577
2395.TW,0.055
ST,0.0525
ADT,0.0473
SSIXX,0.0698
OPEN,0.048299998
PSTH,0.045300003
CLVT.L,0.039
CCIV,0.045500001
LPRO,0.0335
AAQC.U,0.048299998
SVAC,0.0359
PRPB,0.0354
APSG,0.035099998
CRHC,0.0286
ETAC,0.0224
CCAC,0.0212
AVAN,0.0202
KSMT,0.0194
SPKBU,0.0189
REG,0.0371
QRTEP,0.0414
BACPB,0.033299997
WFCPR,0.0294
RE,0.0167
STEM,0.0145000005
QS,0.014199999
SLYV,0.2629
SLYG,0.205
SCHE,0.1073
SPYG,0.0512
AEL,0.0074
CWH,0.0064999997
FHI,0.0064
HR.UN.TO,0.038399998
DXS.AX,0.0358
LAMR,0.0428
SYY,0.0076
ACI,0.02
ALLE,0.0679
ULTA,0.0257
4308,0.0535
FNKO,0.0086
MOD,0.0066000004
TLYS,0.0066000004
CASH,0.0064999997
MUR,0.0165
TAP,0.0185
KHC,0.0628
BYND,0.0124
ANGL,0.1283
JPHY,0.026700001
UUP,0.1512
IWD,0.053400002
HDV,0.0512
SDY,0.1122
XLU,0.104399994
PGF,0.0941
VOE,0.32469999
IYR,0.31779999999999997
IWS,0.213299996
CTS,0.017
NOVT,0.0168
RCKT,0.0168
FAF.TO,0.045
CPALL-R,0.0614
BDMS-R,0.038399998
ADVANC-R,0.0356
DELTA-R,0.031600002
PTTEP-R,0.028499998
PTTGC-R,0.0233
INTUCH-R,0.0219
TEAM,0.0174
AYX,0.0172
TAN,0.1372
KOMP,0.1013
ARKF,0.09770001
ARKG,0.096
PAWZ,0.0892
ONLN,0.088999994
BOTZ,0.0783
CLOU,0.078200005
ESPO,0.076799996
KSTR,0.0627
STZ,0.051999997
GNLN,0.051599998
WLN.PA,0.0438
AEE,0.0128
00003.TO,0.005
H,0.0046
HSTM,0.0203
EXLS,0.0038
OSIS,0.0143
CLAR,0.0037
VGIT,0.0765
WTMF,0.0382
IAG.BC,0.045700002
HTHT,0.044699997
BIMAS,0.092
EREGL,0.0802
GARAN,0.0618
AKBNK,0.0529
TCELL,0.049099997
KCHOL,0.044499997
FROTO,0.044099998
TUPRS,0.0374
ASELS,0.0312
SISE,0.0312
CSSEP,0.026300002
INNPE,0.0252
IVRPB,0.0248
EMIRATESNB,0.1011
ADCB,0.0468
EMAAR,0.0444
ADIB,0.044299997
DIB,0.0404
ADNOCDIST,0.038900003
DIC,0.031400003
2885.TW,0.0101
2357.TW,0.0149
ETL.PA,0.0494
SESG,0.048499998
SIRI,0.0484
SATS,0.0464
4825,0.045700002
SAHXX,0.15630001
CCO.TO,0.389
KAP,0.38859999
NXE.TO,0.102600004
DML.TO,0.08130000000000001
EFR,0.0736
PDN.AX,0.084999999
U.TO,0.10589999900000001
034020.KS,0.0251
UEC,0.05790000000000001
047040.KS,0.019299999
YCA.L,0.0648
01164,0.0416
RTYU21,0.093600005
FRGXX,0.0704
BR,0.0128999995
SSNC,0.0124
NFG,0.0053
WMK,0.0043
NI,0.0475
LIN,0.1549
UCTT,0.0208
QQQJ,0.35849997
EEM,0.0712
IWP,0.0668
IUSB,0.0594
IXN,0.0436
LW,0.0223
LMND,0.1107
PYPL.TO,0.0541
SHOP.SA,0.0508
MELI,0.038
HEAR,0.0636
RGR,0.0446
IGT,0.0422
6116.TW,0.0078
3481.TW,0.0076
TKG.JO,0.0069999998
042670.KS,0.0066000004
BS6,0.0064999997
BAW.JO,0.0062
VNM,0.0762
NVL,0.0641
MSN,0.0635
VCB,0.0535
1476.TW,0.0444
9910.TW,0.0434
7730,0.0429
NVT.L,0.0304
SKX,0.030299999
CR,0.0292
CSTM,0.0254
AON,0.0649
OXLC,0.0469
JQC,0.031600002
ECC,0.028499998
BKCC,0.028199999
AINV,0.0228
PNNT,0.0222
BGX,0.0218
NXT.AX,0.0319
NOA.TO,0.0143
IMO.TO,0.0136
BDX,0.039300002
CCL.B.TO,0.0025
TFII.TO,0.0025
CDW,0.020299999
OMF,0.098300003
CCEP.L,0.093299998
PII,0.09820000000000001
CRH,0.0446
4704,0.044299997
BOX,0.0563
SPT,0.0212
BDN,0.046100001
AGEN,0.0145000005
4974,0.012
SCA B,0.0691
PCH,0.066
USFR,0.0326
CBD.SA,0.0093
SDF.DE,0.0082
ECOL,0.0247
CWST,0.0238
GFL.TO,0.0227
MRCY,0.0373
UXIN,0.0318
BTOW3.SA,0.0184
MYTE,0.018099999
3092,0.0176
H24.DE,0.0174
BOOZT,0.0172
ZO1.DE,0.0172
OZON,0.0171
SLCA,0.0494
FND,0.0382
BLFS,0.014199999
OPCH,0.019199999
SGFY,0.019199999
QUOT,0.0182
HCAT,0.0139999995
ANGI,0.012999999
YELP,0.012999999
MANH,0.0233
FLO,0.0197
BTT,0.0469
NUV,0.0341
CNO,0.0214
TMHC,0.0202
BFS,0.038599998
FSP,0.030199999
MDRX,0.0174
HTLD,0.0108
CALM,0.0105
ANDE,0.014099999
RYAM,0.0138
RLGY,0.0138
SNEX,0.0135
GSAT,0.04
LITE,0.0297
UHAL,0.0269
HUBG,0.0252
BMBL,0.0217
ZI,0.0202
JTSXX,0.032
GPS,0.0070999996
RL,0.0069
AIZ,0.0063
USA,0.050100002
BCX,0.049099997
NHF,0.0405
VIRT,0.048499998
