Bigram,Name,SumWeights,Holders,DiffEntries,DiffValue
"('CVNA', 'TW')","('Carvana Co Class A', 'Tradeweb Markets Inc')",0.062,"[('FPX', 0.062)]",New,New+0.062
"('BSY', 'PPD')","('Bentley Systems Inc Ordinary Shares - Class B', 'PPD Inc Ordinary Shares')",0.062,"[('JSMD', 0.062)]",New,New+0.062
"('CNR.TO', 'ROG')","('Canadian National Railway Co', 'Roche Holding AG')",0.061,"[('DNL', 0.061)]",New,New+0.061
"('BA', 'GOOGL')","('Boeing Co', 'Alphabet Inc A')",0.061,"[('EQOP', 0.061)]",New,New+0.061
"('GOOGL', 'REGN')","('Alphabet Inc A', 'Regeneron Pharmaceuticals Inc')",0.061,"[('EQOP', 0.061)]",New,New+0.061
"('CRWD', 'TW')","('CrowdStrike Holdings Inc Class A', 'Tradeweb Markets Inc')",0.061,"[('FPX', 0.061)]",New,New+0.061
"('PPD', 'UI')","('PPD Inc Ordinary Shares', 'Ubiquiti Inc')",0.061,"[('JSMD', 0.061)]",New,New+0.061
"('00285', '02018')","('BYD Electronic (International) Co Ltd', 'AAC Technologies Holdings Inc')",0.06,"[('CHIK', 0.06)]",New,New+0.06
"('BABA', 'NOVO B')","('Alibaba Group Holding Ltd ADR', 'Novo Nordisk A/S B')",0.06,"[('DSTX', 0.06)]",New,New+0.06
"('AAPL', 'DE')","('Apple Inc', 'Deere & Co')",0.06,"[('HKND', 0.06)]",New,New+0.06
"('GM', 'WFC')","('General Motors Co', 'Wells Fargo & Co')",0.06,"[('SPVU', 0.06)]",New,New+0.06
"('ANTM', 'C')","('Anthem Inc', 'Citigroup Inc')",0.06,"[('SPVU', 0.06)]",New,New+0.06
"('01833', '02359')","('Ping An Healthcare And Technology Co Ltd Ordinary Shares', 'Wuxi AppTec Co Ltd')",0.059,"[('CHIH', 0.059)]",New,New+0.059
"('CBA.AX', 'NOVN')","('Commonwealth Bank of Australia', 'Novartis AG')",0.059,"[('DTH', 0.059)]",New,New+0.059
"('000270.KS', '035720.KS')","('Kia Corp', 'Kakao Corp')",0.059,"[('EWY', 0.059)]",New,New+0.059
"('AVTR', 'TW')","('Avantor Inc', 'Tradeweb Markets Inc')",0.059,"[('FPX', 0.059)]",New,New+0.059
"('CVNA', 'ZM')","('Carvana Co Class A', 'Zoom Video Communications Inc')",0.059,"[('FPX', 0.059)]",New,New+0.059
"('GOOGL', 'HCA')","('Alphabet Inc A', 'HCA Healthcare Inc')",0.059,"[('HKND', 0.059)]",New,New+0.059
"('FAST', 'TT')","('Fastenal Co', 'Trane Technologies PLC')",0.059,"[('PAVE', 0.059)]",New,New+0.059
"('FAST', 'KSU')","('Fastenal Co', 'Kansas City Southern')",0.059,"[('PAVE', 0.059)]",New,New+0.059
"('ANTM', 'WFC')","('Anthem Inc', 'Wells Fargo & Co')",0.059,"[('SPVU', 0.059)]",New,New+0.059
"('00285', '03888')","('BYD Electronic (International) Co Ltd', 'Kingsoft Corp Ltd')",0.058,"[('CHIK', 0.058)]",New,New+0.058
"('CNR.TO', 'REL.L')","('Canadian National Railway Co', 'RELX PLC')",0.058,"[('DNL', 0.058)]",New,New+0.058
"('9433', 'BABA')","('KDDI Corp', 'Alibaba Group Holding Ltd ADR')",0.058,"[('DSTX', 0.058)]",New,New+0.058
"('9434', 'BABA')","('SoftBank Corp', 'Alibaba Group Holding Ltd ADR')",0.058,"[('DSTX', 0.058)]",New,New+0.058
"('PINS', 'TW')","('Pinterest Inc', 'Tradeweb Markets Inc')",0.058,"[('FPX', 0.058)]",New,New+0.058
"('HPQ', 'VZ')","('HP Inc', 'Verizon Communications Inc')",0.058,"[('HKND', 0.058)]",New,New+0.058
"('AMED', 'BSY')","('Amedisys Inc', 'Bentley Systems Inc Ordinary Shares - Class B')",0.058,"[('JSMD', 0.058)]",New,New+0.058
"('ETN', 'FAST')","('Eaton Corp PLC', 'Fastenal Co')",0.058,"[('PAVE', 0.058)]",New,New+0.058
"('DE', 'FAST')","('Deere & Co', 'Fastenal Co')",0.058,"[('PAVE', 0.058)]",New,New+0.058
"('8035', 'CNR.TO')","('Tokyo Electron Ltd', 'Canadian National Railway Co')",0.057,"[('DNL', 0.057)]",New,New+0.057
"('AMED', 'UI')","('Amedisys Inc', 'Ubiquiti Inc')",0.057,"[('JSMD', 0.057)]",New,New+0.057
"('EMR', 'FAST')","('Emerson Electric Co', 'Fastenal Co')",0.057,"[('PAVE', 0.057)]",New,New+0.057
"('FAST', 'VMC')","('Fastenal Co', 'Vulcan Materials Co')",0.057,"[('PAVE', 0.057)]",New,New+0.057
"('FAST', 'NSC')","('Fastenal Co', 'Norfolk Southern Corp')",0.057,"[('PAVE', 0.057)]",New,New+0.057
"('BABA', 'ITX.BC')","('Alibaba Group Holding Ltd ADR', 'Industria De Diseno Textil SA')",0.056,"[('DSTX', 0.056)]",New,New+0.056
"('BABA', 'FMG.AX')","('Alibaba Group Holding Ltd ADR', 'Fortescue Metals Group Ltd')",0.056,"[('DSTX', 0.056)]",New,New+0.056
"('AMZN', 'C')","('Amazon.com Inc', 'Citigroup Inc')",0.056,"[('EQOP', 0.056)]",New,New+0.056
"('COF', 'SCHW')","('Capital One Financial Corp', 'Charles Schwab Corp')",0.056,"[('EQOP', 0.056)]",New,New+0.056
"('AVTR', 'ZM')","('Avantor Inc', 'Zoom Video Communications Inc')",0.056,"[('FPX', 0.056)]",New,New+0.056
"('CRWD', 'CVNA')","('CrowdStrike Holdings Inc Class A', 'Carvana Co Class A')",0.056,"[('FPX', 0.056)]",New,New+0.056
"('HCA', 'MSFT')","('HCA Healthcare Inc', 'Microsoft Corp')",0.056,"[('HKND', 0.056)]",New,New+0.056
"('BSY', 'CHE')","('Bentley Systems Inc Ordinary Shares - Class B', 'Chemed Corp')",0.056,"[('JSMD', 0.056)]",New,New+0.056
"('AMED', 'PPD')","('Amedisys Inc', 'PPD Inc Ordinary Shares')",0.056,"[('JSMD', 0.056)]",New,New+0.056
"('FAST', 'SRE')","('Fastenal Co', 'Sempra Energy')",0.056,"[('PAVE', 0.056)]",New,New+0.056
"('CVX', 'FB')","('Chevron Corp', 'Facebook Inc A')",0.056,"[('QARP', 0.056)]",New,New+0.056
"('00285', '601012')","('BYD Electronic (International) Co Ltd', 'LONGi Green Energy Technology Co Ltd Class A')",0.055,"[('CHIK', 0.055)]",New,New+0.055
"('000270.KS', '006400.KS')","('Kia Corp', 'Samsung SDI Co Ltd')",0.055,"[('EWY', 0.055)]",New,New+0.055
"('000270.KS', '051910.KS')","('Kia Corp', 'LG Chem Ltd')",0.055,"[('EWY', 0.055)]",New,New+0.055
"('AVTR', 'DOCU')","('Avantor Inc', 'DocuSign Inc')",0.055,"[('FPX', 0.055)]",New,New+0.055
"('PINS', 'ZM')","('Pinterest Inc', 'Zoom Video Communications Inc')",0.055,"[('FPX', 0.055)]",New,New+0.055
"('CHE', 'UI')","('Chemed Corp', 'Ubiquiti Inc')",0.055,"[('JSMD', 0.055)]",New,New+0.055
"('NOVO B', 'RHHBY')","('Novo Nordisk A/S B', 'Roche Holding AG ADR')",0.054,"[('DSTX', 0.054)]",New,New+0.054
"('AVTR', 'CVNA')","('Avantor Inc', 'Carvana Co Class A')",0.054,"[('FPX', 0.054)]",New,New+0.054
"('CHE', 'PPD')","('Chemed Corp', 'PPD Inc Ordinary Shares')",0.054,"[('JSMD', 0.054)]",New,New+0.054
"('C', 'PM')","('Citigroup Inc', 'Philip Morris International Inc')",0.053,"[('DEW', 0.053)]",New,New+0.053
"('BA', 'COF')","('Boeing Co', 'Capital One Financial Corp')",0.053,"[('EQOP', 0.053)]",New,New+0.053
"('AVTR', 'CRWD')","('Avantor Inc', 'CrowdStrike Holdings Inc Class A')",0.053,"[('FPX', 0.053)]",New,New+0.053
"('CVNA', 'PINS')","('Carvana Co Class A', 'Pinterest Inc')",0.053,"[('FPX', 0.053)]",New,New+0.053
"('HCA', 'VZ')","('HCA Healthcare Inc', 'Verizon Communications Inc')",0.053,"[('HKND', 0.053)]",New,New+0.053
"('00853', '01833')","('MicroPort Scientific Corp', 'Ping An Healthcare And Technology Co Ltd Ordinary Shares')",0.052,"[('CHIH', 0.052)]",New,New+0.052
"('CNR.TO', 'PGHN')","('Canadian National Railway Co', 'Partners Group Holding AG')",0.052,"[('DNL', 0.052)]",New,New+0.052
"('EQNR', 'FMG.AX')","('Equinor ASA', 'Fortescue Metals Group Ltd')",0.052,"[('DOO', 0.052)]",New,New+0.052
"('AMZN', 'BA')","('Amazon.com Inc', 'Boeing Co')",0.052,"[('EQOP', 0.052)]",New,New+0.052
"('AMZN', 'REGN')","('Amazon.com Inc', 'Regeneron Pharmaceuticals Inc')",0.052,"[('EQOP', 0.052)]",New,New+0.052
"('COF', 'REGN')","('Capital One Financial Corp', 'Regeneron Pharmaceuticals Inc')",0.052,"[('EQOP', 0.052)]",New,New+0.052
"('BA', 'BAC')","('Boeing Co', 'Bank of America Corp')",0.052,"[('EQOP', 0.052)]",New,New+0.052
"('BAC', 'REGN')","('Bank of America Corp', 'Regeneron Pharmaceuticals Inc')",0.052,"[('EQOP', 0.052)]",New,New+0.052
"('BSY', 'MEDP')","('Bentley Systems Inc Ordinary Shares - Class B', 'Medpace Holdings Inc')",0.052,"[('JSMD', 0.052)]",New,New+0.052
"('FXPO.L', 'JUP.L')","('Ferrexpo PLC', 'Jupiter Fund Management PLC')",0.051,"[('DFE', 0.051)]",New,New+0.051
"('9433', 'RHHBY')","('KDDI Corp', 'Roche Holding AG ADR')",0.051,"[('DSTX', 0.051)]",New,New+0.051
"('000660.KS', 'RHHBY')","('SK Hynix Inc', 'Roche Holding AG ADR')",0.051,"[('DSTX', 0.051)]",New,New+0.051
"('9434', 'RHHBY')","('SoftBank Corp', 'Roche Holding AG ADR')",0.051,"[('DSTX', 0.051)]",New,New+0.051
"('GLPI', 'MO')","('Gaming and Leisure Properties Inc', 'Altria Group Inc')",0.051,"[('DTN', 0.051)]",New,New+0.051
"('ASURB.MX', 'GAPB.MX')","('Grupo Aeroportuario del Sureste SAB de CV Class B', 'Grupo Aeroportuario del Pacifico SAB de CV Class B')",0.051,"[('EWW', 0.051)]",New,New+0.051
"('CTVA', 'JNJ')","('Corteva Inc', 'Johnson & Johnson')",0.051,"[('HKND', 0.051)]",New,New+0.051
"('CTVA', 'HPQ')","('Corteva Inc', 'HP Inc')",0.051,"[('HKND', 0.051)]",New,New+0.051
"('BSY', 'OLED')","('Bentley Systems Inc Ordinary Shares - Class B', 'Universal Display Corp')",0.051,"[('JSMD', 0.051)]",New,New+0.051
"('BSY', 'PCTY')","('Bentley Systems Inc Ordinary Shares - Class B', 'Paylocity Holding Corp')",0.051,"[('JSMD', 0.051)]",New,New+0.051
"('MEDP', 'UI')","('Medpace Holdings Inc', 'Ubiquiti Inc')",0.051,"[('JSMD', 0.051)]",New,New+0.051
"('FMG.AX', 'FORTUM')","('Fortescue Metals Group Ltd', 'Fortum Oyj')",0.05,"[('DOO', 0.05)]",New,New+0.05
"('FE', 'LUMN')","('FirstEnergy Corp', 'Lumen Technologies Inc Ordinary Shares')",0.05,"[('DTN', 0.05)]",New,New+0.05
"('BA', 'C')","('Boeing Co', 'Citigroup Inc')",0.05,"[('EQOP', 0.05)]",New,New+0.05
"('C', 'REGN')","('Citigroup Inc', 'Regeneron Pharmaceuticals Inc')",0.05,"[('EQOP', 0.05)]",New,New+0.05
"('BIMBOA.MX', 'GAPB.MX')","('Grupo Bimbo SAB de CV Shs A', 'Grupo Aeroportuario del Pacifico SAB de CV Class B')",0.05,"[('EWW', 0.05)]",New,New+0.05
"('AVTR', 'PINS')","('Avantor Inc', 'Pinterest Inc')",0.05,"[('FPX', 0.05)]",New,New+0.05
"('BSY', 'MKSI')","('Bentley Systems Inc Ordinary Shares - Class B', 'MKS Instruments Inc')",0.05,"[('JSMD', 0.05)]",New,New+0.05
"('BSY', 'SMG')","('Bentley Systems Inc Ordinary Shares - Class B', 'The Scotts Miracle Gro Co A')",0.05,"[('JSMD', 0.05)]",New,New+0.05
"('MEDP', 'PPD')","('Medpace Holdings Inc', 'PPD Inc Ordinary Shares')",0.05,"[('JSMD', 0.05)]",New,New+0.05
"('AMED', 'CHE')","('Amedisys Inc', 'Chemed Corp')",0.05,"[('JSMD', 0.05)]",New,New+0.05
"('OLED', 'UI')","('Universal Display Corp', 'Ubiquiti Inc')",0.05,"[('JSMD', 0.05)]",New,New+0.05
"('PCTY', 'UI')","('Paylocity Holding Corp', 'Ubiquiti Inc')",0.05,"[('JSMD', 0.05)]",New,New+0.05
"('CHEMM', 'FXPO.L')","('ChemoMetec A/S', 'Ferrexpo PLC')",0.049,"[('DFE', 0.049)]",New,New+0.049
"('FXPO.L', 'TGS')","('Ferrexpo PLC', 'TGS ASA')",0.049,"[('DFE', 0.049)]",New,New+0.049
"('7751', 'FMG.AX')","('Canon Inc', 'Fortescue Metals Group Ltd')",0.049,"[('DOO', 0.049)]",New,New+0.049
"('BAS.DE', 'FMG.AX')","('Basf SE', 'Fortescue Metals Group Ltd')",0.049,"[('DOO', 0.049)]",New,New+0.049
"('ITX.BC', 'RHHBY')","('Industria De Diseno Textil SA', 'Roche Holding AG ADR')",0.049,"[('DSTX', 0.049)]",New,New+0.049
"('FMG.AX', 'RHHBY')","('Fortescue Metals Group Ltd', 'Roche Holding AG ADR')",0.049,"[('DSTX', 0.049)]",New,New+0.049
"('C', 'DE')","('Citigroup Inc', 'Deere & Co')",0.049,"[('EQOP', 0.049)]",New,New+0.049
"('DE', 'SCHW')","('Deere & Co', 'Charles Schwab Corp')",0.049,"[('EQOP', 0.049)]",New,New+0.049
"('BA', 'SCHW')","('Boeing Co', 'Charles Schwab Corp')",0.049,"[('EQOP', 0.049)]",New,New+0.049
"('REGN', 'SCHW')","('Regeneron Pharmaceuticals Inc', 'Charles Schwab Corp')",0.049,"[('EQOP', 0.049)]",New,New+0.049
"('MKSI', 'UI')","('MKS Instruments Inc', 'Ubiquiti Inc')",0.049,"[('JSMD', 0.049)]",New,New+0.049
"('SMG', 'UI')","('The Scotts Miracle Gro Co A', 'Ubiquiti Inc')",0.049,"[('JSMD', 0.049)]",New,New+0.049
"('OLED', 'PPD')","('Universal Display Corp', 'PPD Inc Ordinary Shares')",0.049,"[('JSMD', 0.049)]",New,New+0.049
"('PCTY', 'PPD')","('Paylocity Holding Corp', 'PPD Inc Ordinary Shares')",0.049,"[('JSMD', 0.049)]",New,New+0.049
"('CVX', 'GOOGL')","('Chevron Corp', 'Alphabet Inc A')",0.049,"[('QARP', 0.049)]",New,New+0.049
"('C', 'MO')","('Citigroup Inc', 'Altria Group Inc')",0.048,"[('DEW', 0.048)]",New,New+0.048
"('RHHBY', 'SU.PA')","('Roche Holding AG ADR', 'Schneider Electric SE')",0.048,"[('DSTX', 0.048)]",New,New+0.048
"('DOW', 'LUMN')","('Dow Inc', 'Lumen Technologies Inc Ordinary Shares')",0.048,"[('DTN', 0.048)]",New,New+0.048
"('IPG', 'LUMN')","('The Interpublic Group of Companies Inc', 'Lumen Technologies Inc Ordinary Shares')",0.048,"[('DTN', 0.048)]",New,New+0.048
"('AAPL', 'HCA')","('Apple Inc', 'HCA Healthcare Inc')",0.048,"[('HKND', 0.048)]",New,New+0.048
"('MKSI', 'PPD')","('MKS Instruments Inc', 'PPD Inc Ordinary Shares')",0.048,"[('JSMD', 0.048)]",New,New+0.048
"('PPD', 'SMG')","('PPD Inc Ordinary Shares', 'The Scotts Miracle Gro Co A')",0.048,"[('JSMD', 0.048)]",New,New+0.048
"('ANIM.MI', 'FXPO.L')","('Anima Holding SpA', 'Ferrexpo PLC')",0.047,"[('DFE', 0.047)]",New,New+0.047
"('FXPO.L', 'KARN')","('Ferrexpo PLC', 'Kardex Holding AG Registered Shares')",0.047,"[('DFE', 0.047)]",New,New+0.047
"('FXPO.L', 'PIA.MI')","('Ferrexpo PLC', 'Piaggio & C. SpA')",0.047,"[('DFE', 0.047)]",New,New+0.047
"('GLPI', 'LUMN')","('Gaming and Leisure Properties Inc', 'Lumen Technologies Inc Ordinary Shares')",0.047,"[('DTN', 0.047)]",New,New+0.047
"('ASURB.MX', 'BIMBOA.MX')","('Grupo Aeroportuario del Sureste SAB de CV Class B', 'Grupo Bimbo SAB de CV Shs A')",0.047,"[('EWW', 0.047)]",New,New+0.047
"('DE', 'JNJ')","('Deere & Co', 'Johnson & Johnson')",0.047,"[('HKND', 0.047)]",New,New+0.047
"('DE', 'PFE')","('Deere & Co', 'Pfizer Inc')",0.047,"[('HKND', 0.047)]",New,New+0.047
"('DE', 'HPQ')","('Deere & Co', 'HP Inc')",0.047,"[('HKND', 0.047)]",New,New+0.047
"('BA', 'REGN')","('Boeing Co', 'Regeneron Pharmaceuticals Inc')",0.046,"[('EQOP', 0.046)]",New,New+0.046
"('CTVA', 'HCA')","('Corteva Inc', 'HCA Healthcare Inc')",0.046,"[('HKND', 0.046)]",New,New+0.046
"('EXR', 'LOW')","('Extra Space Storage Inc', ""Lowe's Companies Inc"")",0.046,"[('HOMZ', 0.046)]",New,New+0.046
"('CUBE', 'LOW')","('CubeSmart', ""Lowe's Companies Inc"")",0.046,"[('HOMZ', 0.046)]",New,New+0.046
"('KBH', 'LOW')","('KB Home', ""Lowe's Companies Inc"")",0.046,"[('HOMZ', 0.046)]",New,New+0.046
"('LOW', 'TPH')","(""Lowe's Companies Inc"", 'Tri Pointe Homes Inc')",0.046,"[('HOMZ', 0.046)]",New,New+0.046
"('IRT', 'LOW')","('Independence Realty Trust Inc', ""Lowe's Companies Inc"")",0.046,"[('HOMZ', 0.046)]",New,New+0.046
"('7974', 'ADYEN')","('Nintendo Co Ltd', 'Adyen NV')",0.046,"[('IDMO', 0.046)]",New,New+0.046
"('AMED', 'MEDP')","('Amedisys Inc', 'Medpace Holdings Inc')",0.046,"[('JSMD', 0.046)]",New,New+0.046
"('DRX.L', 'FXPO.L')","('Drax Group PLC', 'Ferrexpo PLC')",0.045,"[('DFE', 0.045)]",New,New+0.045
"('DE', 'REGN')","('Deere & Co', 'Regeneron Pharmaceuticals Inc')",0.045,"[('EQOP', 0.045)]",New,New+0.045
"('2303.TW', '2603.TW')","('United Microelectronics Corp', 'Evergreen Marine Corp (Taiwan) Ltd')",0.045,"[('EWT', 0.045)]",New,New+0.045
"('00388.HK', '7974')","('Hong Kong Exchanges and Clearing Ltd', 'Nintendo Co Ltd')",0.045,"[('IDMO', 0.045)]",New,New+0.045
"('AMED', 'OLED')","('Amedisys Inc', 'Universal Display Corp')",0.045,"[('JSMD', 0.045)]",New,New+0.045
"('AMED', 'PCTY')","('Amedisys Inc', 'Paylocity Holding Corp')",0.045,"[('JSMD', 0.045)]",New,New+0.045
"('CHE', 'MEDP')","('Chemed Corp', 'Medpace Holdings Inc')",0.045,"[('JSMD', 0.045)]",New,New+0.045
"('FXPO.L', 'MONY.L')","('Ferrexpo PLC', 'Moneysupermarket.com Group PLC')",0.044,"[('DFE', 0.044)]",New,New+0.044
"('EPR', 'FXPO.L')","('Europris ASA', 'Ferrexpo PLC')",0.044,"[('DFE', 0.044)]",New,New+0.044
"('EXR', 'HD')","('Extra Space Storage Inc', 'The Home Depot Inc')",0.044,"[('HOMZ', 0.044)]",New,New+0.044
"('CUBE', 'HD')","('CubeSmart', 'The Home Depot Inc')",0.044,"[('HOMZ', 0.044)]",New,New+0.044
"('HD', 'KBH')","('The Home Depot Inc', 'KB Home')",0.044,"[('HOMZ', 0.044)]",New,New+0.044
"('HD', 'TPH')","('The Home Depot Inc', 'Tri Pointe Homes Inc')",0.044,"[('HOMZ', 0.044)]",New,New+0.044
"('HD', 'IRT')","('The Home Depot Inc', 'Independence Realty Trust Inc')",0.044,"[('HOMZ', 0.044)]",New,New+0.044
"('AMED', 'MKSI')","('Amedisys Inc', 'MKS Instruments Inc')",0.044,"[('JSMD', 0.044)]",New,New+0.044
"('AMED', 'SMG')","('Amedisys Inc', 'The Scotts Miracle Gro Co A')",0.044,"[('JSMD', 0.044)]",New,New+0.044
"('CHE', 'OLED')","('Chemed Corp', 'Universal Display Corp')",0.044,"[('JSMD', 0.044)]",New,New+0.044
"('CHE', 'PCTY')","('Chemed Corp', 'Paylocity Holding Corp')",0.044,"[('JSMD', 0.044)]",New,New+0.044
"('ABBV', 'C')","('AbbVie Inc', 'Citigroup Inc')",0.043,"[('DEW', 0.043)]",New,New+0.043
"('CBA.AX', 'FMG.AX')","('Commonwealth Bank of Australia', 'Fortescue Metals Group Ltd')",0.043,"[('DTH', 0.043)]",New,New+0.043
"('IPG', 'PM')","('The Interpublic Group of Companies Inc', 'Philip Morris International Inc')",0.043,"[('DTN', 0.043)]",New,New+0.043
"('GLPI', 'PM')","('Gaming and Leisure Properties Inc', 'Philip Morris International Inc')",0.043,"[('DTN', 0.043)]",New,New+0.043
"('2308.TW', '2603.TW')","('Delta Electronics Inc', 'Evergreen Marine Corp (Taiwan) Ltd')",0.043,"[('EWT', 0.043)]",New,New+0.043
"('000270.KS', '068270.KS')","('Kia Corp', 'Celltrion Inc')",0.043,"[('EWY', 0.043)]",New,New+0.043
"('CHE', 'MKSI')","('Chemed Corp', 'MKS Instruments Inc')",0.043,"[('JSMD', 0.043)]",New,New+0.043
"('CHE', 'SMG')","('Chemed Corp', 'The Scotts Miracle Gro Co A')",0.043,"[('JSMD', 0.043)]",New,New+0.043
"('CHEMM', 'JUP.L')","('ChemoMetec A/S', 'Jupiter Fund Management PLC')",0.042,"[('DFE', 0.042)]",New,New+0.042
"('JUP.L', 'TGS')","('Jupiter Fund Management PLC', 'TGS ASA')",0.042,"[('DFE', 0.042)]",New,New+0.042
"('ANIM.MI', 'JUP.L')","('Anima Holding SpA', 'Jupiter Fund Management PLC')",0.041,"[('DFE', 0.041)]",New,New+0.041
"('JUP.L', 'KARN')","('Jupiter Fund Management PLC', 'Kardex Holding AG Registered Shares')",0.041,"[('DFE', 0.041)]",New,New+0.041
"('JUP.L', 'PIA.MI')","('Jupiter Fund Management PLC', 'Piaggio & C. SpA')",0.041,"[('DFE', 0.041)]",New,New+0.041
"('EQNR', 'NTGY.BC')","('Equinor ASA', 'Naturgy Energy Group SA')",0.041,"[('DOO', 0.041)]",New,New+0.041
"('BATS.L', 'CBA.AX')","('British American Tobacco PLC', 'Commonwealth Bank of Australia')",0.041,"[('DTH', 0.041)]",New,New+0.041
"('FMG.AX', 'SIE.DE')","('Fortescue Metals Group Ltd', 'Siemens AG')",0.041,"[('DTH', 0.041)]",New,New+0.041
"('CHEMM', 'TGS')","('ChemoMetec A/S', 'TGS ASA')",0.04,"[('DFE', 0.04)]",New,New+0.04
"('NTGY.BC', 'VOD.L')","('Naturgy Energy Group SA', 'Vodafone Group PLC')",0.04,"[('DOO', 0.04)]",New,New+0.04
"('CBA.AX', 'SAN.PA')","('Commonwealth Bank of Australia', 'Sanofi SA')",0.04,"[('DTH', 0.04)]",New,New+0.04
"('2603.TW', '2881.TW')","('Evergreen Marine Corp (Taiwan) Ltd', 'Fubon Financial Holdings Co Ltd')",0.04,"[('EWT', 0.04)]",New,New+0.04
"('2002.TW', '2603.TW')","('China Steel Corp', 'Evergreen Marine Corp (Taiwan) Ltd')",0.04,"[('EWT', 0.04)]",New,New+0.04
"('MEDP', 'OLED')","('Medpace Holdings Inc', 'Universal Display Corp')",0.04,"[('JSMD', 0.04)]",New,New+0.04
"('MEDP', 'PCTY')","('Medpace Holdings Inc', 'Paylocity Holding Corp')",0.04,"[('JSMD', 0.04)]",New,New+0.04
"('DRX.L', 'JUP.L')","('Drax Group PLC', 'Jupiter Fund Management PLC')",0.039,"[('DFE', 0.039)]",New,New+0.039
"('EQNR', 'VOD.L')","('Equinor ASA', 'Vodafone Group PLC')",0.039,"[('DOO', 0.039)]",New,New+0.039
"('EQNR', 'RIO.L')","('Equinor ASA', 'Rio Tinto PLC')",0.039,"[('DOO', 0.039)]",New,New+0.039
"('FORTUM', 'NTGY.BC')","('Fortum Oyj', 'Naturgy Energy Group SA')",0.039,"[('DOO', 0.039)]",New,New+0.039
"('BAS.DE', 'NTGY.BC')","('Basf SE', 'Naturgy Energy Group SA')",0.039,"[('DOO', 0.039)]",New,New+0.039
"('HPQ', 'JNJ')","('HP Inc', 'Johnson & Johnson')",0.039,"[('HKND', 0.039)]",New,New+0.039
"('EDIT', 'GKOS')","('Editas Medicine Inc', 'Glaukos Corp')",0.039,"[('HTEC', 0.039)]",New,New+0.039
"('EDIT', 'FLGT')","('Editas Medicine Inc', 'Fulgent Genetics Inc')",0.039,"[('HTEC', 0.039)]",New,New+0.039
"('MEDP', 'MKSI')","('Medpace Holdings Inc', 'MKS Instruments Inc')",0.039,"[('JSMD', 0.039)]",New,New+0.039
"('MEDP', 'SMG')","('Medpace Holdings Inc', 'The Scotts Miracle Gro Co A')",0.039,"[('JSMD', 0.039)]",New,New+0.039
"('OLED', 'PCTY')","('Universal Display Corp', 'Paylocity Holding Corp')",0.039,"[('JSMD', 0.039)]",New,New+0.039
"('ANIM.MI', 'CHEMM')","('Anima Holding SpA', 'ChemoMetec A/S')",0.038,"[('DFE', 0.038)]",New,New+0.038
"('ANIM.MI', 'TGS')","('Anima Holding SpA', 'TGS ASA')",0.038,"[('DFE', 0.038)]",New,New+0.038
"('CHEMM', 'KARN')","('ChemoMetec A/S', 'Kardex Holding AG Registered Shares')",0.038,"[('DFE', 0.038)]",New,New+0.038
"('KARN', 'TGS')","('Kardex Holding AG Registered Shares', 'TGS ASA')",0.038,"[('DFE', 0.038)]",New,New+0.038
"('CHEMM', 'PIA.MI')","('ChemoMetec A/S', 'Piaggio & C. SpA')",0.038,"[('DFE', 0.038)]",New,New+0.038
"('JUP.L', 'MONY.L')","('Jupiter Fund Management PLC', 'Moneysupermarket.com Group PLC')",0.038,"[('DFE', 0.038)]",New,New+0.038
"('EPR', 'JUP.L')","('Europris ASA', 'Jupiter Fund Management PLC')",0.038,"[('DFE', 0.038)]",New,New+0.038
"('PIA.MI', 'TGS')","('Piaggio & C. SpA', 'TGS ASA')",0.038,"[('DFE', 0.038)]",New,New+0.038
"('RIO.L', 'VOD.L')","('Rio Tinto PLC', 'Vodafone Group PLC')",0.038,"[('DOO', 0.038)]",New,New+0.038
"('EQNR', 'FORTUM')","('Equinor ASA', 'Fortum Oyj')",0.038,"[('DOO', 0.038)]",New,New+0.038
"('NTGY.BC', 'RIO.AX')","('Naturgy Energy Group SA', 'Rio Tinto Ltd')",0.038,"[('DOO', 0.038)]",New,New+0.038
"('BATS.L', 'EQNR')","('British American Tobacco PLC', 'Equinor ASA')",0.038,"[('DOO', 0.038)]",New,New+0.038
"('BAS.DE', 'EQNR')","('Basf SE', 'Equinor ASA')",0.038,"[('DOO', 0.038)]",New,New+0.038
"('7751', 'NTGY.BC')","('Canon Inc', 'Naturgy Energy Group SA')",0.038,"[('DOO', 0.038)]",New,New+0.038
"('9434', 'ALV.DE')","('SoftBank Corp', 'Allianz SE')",0.038,"[('DTH', 0.038)]",New,New+0.038
"('FE', 'IRM')","('FirstEnergy Corp', 'Iron Mountain Inc')",0.038,"[('DTN', 0.038)]",New,New+0.038
"('2603.TW', '2882.TW')","('Evergreen Marine Corp (Taiwan) Ltd', 'Cathay Financial Holding Co Ltd')",0.038,"[('EWT', 0.038)]",New,New+0.038
"('1303.TW', '2603.TW')","('Nan Ya Plastics Corp', 'Evergreen Marine Corp (Taiwan) Ltd')",0.038,"[('EWT', 0.038)]",New,New+0.038
"('AXGN', 'EDIT')","('Axogen Inc', 'Editas Medicine Inc')",0.038,"[('HTEC', 0.038)]",New,New+0.038
"('EDIT', 'TRHC')","('Editas Medicine Inc', 'Tabula Rasa HealthCare Inc')",0.038,"[('HTEC', 0.038)]",New,New+0.038
