Symbol,Name,SumWeights,DiffEntries,DiffValue
RMG.L,Royal Mail PLC,0.061000000000000006,-18,0.0
NVTA,Invitae Corp,0.06080000000000001,-17,0.0
JKS,JinkoSolar Holding Co Ltd ADR,0.0608,-17,0.0
ANAT,American National Group Inc,0.060799999599999995,-17,0.0
ARWR,Arrowhead Pharmaceuticals Inc,0.060699998,-17,0.0
QRTEA,Qurate Retail Inc Class A,0.0606000015,-17,0.0
HCA,HCA Healthcare Inc,0.06059999950000001,-17,0.0
PRNT,3D Printing (The) ETF,0.060599998,-17,0.0
NSA,National Storage Affiliates Trust,0.060499999799999996,-17,0.0
KRX.L,Kingspan Group PLC,0.060400001,-17,0.0
NOVA,Sunnova Energy International Inc,0.060399999999999995,-17,0.0
CGBD,TCG BDC Inc,0.060399999999999995,-17,0.0
DELL,Dell Technologies Inc Class C,0.0603999993,-17,0.0
000725,BOE Technology Group Co Ltd,0.060300004,-17,0.0
CIBR,First Trust NASDAQ Cybersecurit,0.060300004,-17,0.0
KC,Kingsoft Cloud Holdings Ltd ADR,0.0603,-17,0.0
500087.BO,Cipla Ltd,0.060199998000000005,-17,0.0
CHE,Chemed Corp,0.060100002,-17,0.0
00813,Shimao Group Holdings Ltd,0.060100001,-17,0.0
MCSXX,BlackRock Liquidity MuniCash Instl,0.0600999995,-17,0.0
AFCG,AFC Gamma Inc Ordinary Shares,0.06,-17,0.0
FM.TO,First Quantum Minerals Ltd,0.06,-17,0.0
PROX,Proximus SA,0.06,-17,0.0
PNDORA,Pandora A/S,0.0597,-18,0.0
SYK,Stryker Corp,0.059600001,-18,0.0
1878,Daito Trust Construction Co Ltd,0.05960000000000001,-18,0.0
MHD,BlackRock MuniHoldings Fund,0.05940000100000001,-18,0.0
03323,China National Building Material Co Ltd Class H,0.0594,-18,0.0
MPWR,Monolithic Power Systems Inc,0.0593,-18,0.0
ALL.AX,Aristocrat Leisure Ltd,0.0592,-19,0.0
CREE,Cree Inc,0.0592,-20,0.0
IAGG,iShares International Aggregate,0.0591,-20,0.0
IOVA,Iovance Biotherapeutics Inc,0.0591,-20,0.0
SCHV,Schwab U.S. Large-Cap Value ETF,0.0591,-20,0.0
DAC.AX,Danaos Corp,0.058899999,-20,0.0
TGLS,Tecnoglass Inc,0.0588,-20,0.0
ITW,Illinois Tool Works Inc,0.058700001,-20,0.0
MOCORP,Metso Outotec Corp,0.0587,-20,0.0
MLPX,Global X MLP & Energy Infrastru,0.0587,-20,0.0
NTRA,Natera Inc,0.0586,-20,0.0
PAGS.SA,PagSeguro Digital Ltd Class A,0.0585,-20,0.0
FP.PA,Total SE,0.0584,-20,0.0
AJRD,Aerojet Rocketdyne Holdings Inc,0.0582,-20,0.0
011200.KS,HMM,0.0581999997,-20,0.0
ACAD,ACADIA Pharmaceuticals Inc,0.0581,-20,0.0
UEC,Uranium Energy Corp,0.05790000000000001,-20,0.0
LUMI,Bank Leumi Le-Israel BM,0.0579,-21,0.0
VRM,Vroom Inc Ordinary Shares,0.057700002,-20,0.0
STM.SI,STMicroelectronics NV,0.0577,-20,0.0
KWR,Quaker Chemical Corp,0.057600003,-19,0.0
ACM,AECOM,0.0576,-19,0.0
SONY,Sony Group Corp ADR,0.0575999997,-19,0.0
AM,Antero Midstream Corp,0.0575,-20,0.0
RRR,Red Rock Resorts Inc A,0.0574,-19,0.0
KLIC,Kulicke & Soffa Industries Inc,0.057399999,-18,0.0
ITSA4.SA,Itausa Investimentos ITAU SA Participating Preferred,0.0572,-18,0.0
BESI,BE Semiconductor Industries NV,0.057100001,-18,0.0
HEI.A,Heico Corp Class A,0.0571,-19,0.0
VIAV,Viavi Solutions Inc,0.0571,-19,0.0
RLI,RLI Corp,0.057099997,-19,0.0
REL.L,RELX PLC,0.05700000100000001,-19,0.0
TEVA,Teva Pharmaceutical Industries Ltd ADR,0.056900002,-19,0.0
TTM.BO,Tata Motors Ltd ADR,0.0568,-19,0.0
PAVE,Global X Funds Global X U.S. In,0.056799997,-19,0.0
000983,Shanxi Coking Coal Energy Group Co Ltd,0.056700002,-19,0.0
MCB,MCB Bank Ltd,0.056700002,-19,0.0
MF.PA,Wendel SE,0.056700002,-19,0.0
AM3D.DE,SLM Solutions Group AG,0.056599997,-19,0.0
RYCEY.L,Rolls-Royce Holdings PLC ADR,0.056500003,-19,0.0
CCS,Century Communities Inc,0.056499998999999995,-19,0.0
600900,China Yangtze Power Co Ltd,0.0564,-18,0.0
NOS,Nos Sgps SA,0.056399997,-18,0.0
TWOU,2U Inc,0.056300001,-18,0.0
BOX,Box Inc A,0.0563,-17,0.0
CS.PA,AXA SA,0.056199998,-17,0.0
BYD,Boyd Gaming Corp,0.0561,-17,0.0
TMGH.CA,Talaat Moustafa Group Holding,0.0561,-17,0.0
MG.TO,Magna International Inc Class A,0.0561,-17,0.0
POG.L,Petropavlovsk PLC,0.0561,-17,0.0
ATAD,Tatneft PJSC ADR,0.055999998,-18,0.0
MMSI,Merit Medical Systems Inc,0.0559,-18,0.0
G.MI,Assicurazioni Generali,0.0559,-18,0.0
IONS,Ionis Pharmaceuticals Inc,0.05589999799999999,-18,0.0
BIDI4.SA,Banco Inter SA Participating Preferred,0.0558,-18,0.0
DKS,Dick's Sporting Goods Inc,0.055799999999999995,-18,0.0
8951,Nippon Building Fund Inc,0.0556,-17,0.0
MCHI,iShares MSCI China ETF,0.0555,-17,0.0
AVTRPA,Avantor Inc Ser A,0.05539999899999999,-17,0.0
YNDX,Yandex NV Shs Class-A-,0.0553,-17,0.0
MCK,McKesson Corp,0.0553,-17,0.0
UNM,Unum Group,0.0552,-17,0.0
VST,Vistra Corp,0.0552,-17,0.0
COLO B,Coloplast A/S Class B,0.0552,-17,0.0
ERIC,Telefonaktiebolaget L M Ericsson ADR Class B,0.0552,-17,0.0
SC,Santander Consumer USA Holdings Inc,0.0551999995,-16,0.0
QTS,QTS Realty Trust Inc Class A,0.055199997,-16,0.0
00754,Hopson Development Holdings Ltd,0.05510000130000001,-16,0.0
BBNI,Bank Negara Indonesia (Persero) Tbk Registered Shs Series -B-,0.055,-16,0.0
GEL,Genesis Energy LP,0.055,-16,0.0
EDD,MS Emerging Markets Domestic,0.055,-16,0.0
2395.TW,Advantech Co Ltd,0.055,-16,0.0
RJF,Raymond James Financial Inc,0.054900000000000004,-16,0.0
SNE,Sony Group Corp ADR,0.054899998,-16,0.0
SIGN,SIG Combibloc Group AG Ordinary Shares,0.054899997,-16,0.0
JGS,JG Summit Holdings Inc,0.0548,-15,0.0
600031,Sany Heavy Industry Co Ltd,0.0548,-15,0.0
03898,Zhuzhou CRRC Times Electric Co Ltd Class H,0.054799998,-15,0.0
NVO,Novo Nordisk A/S ADR,0.054700002000000005,-15,0.0
300122,Chongqing Zhifei Biological Products Co Ltd,0.0547,-15,0.0
SKLZ,Skillz Inc Ordinary Shares - Class A,0.0547,-15,0.0
FMC,FMC Corp,0.054600001,-15,0.0
BOL,Boliden AB,0.054499998,-15,0.0
BRX,Brixmor Property Group Inc,0.0543999999,-14,0.0
UHS,Universal Health Services Inc Class B,0.054399999000000004,-14,0.0
603259,Wuxi AppTec Co Ltd Class A,0.054399998000000005,-14,0.0
NN,NN Group NV,0.0543,-15,0.0
EPC,Edgewell Personal Care Co,0.0543,-15,0.0
00012.HK,Henderson Land Development Co Ltd,0.0542,-15,0.0
002714,Muyuan Foods Co Ltd Class A,0.054100000999999995,-15,0.0
MSUXX,Morgan Stanley InstlLqdty TrsSecs Instl,0.0541,-15,0.0
PYPL.TO,PayPal Holdings Inc,0.0541,-15,0.0
CMA,Comerica Inc,0.054099999999999995,-15,0.0
REXR,Rexford Industrial Realty Inc,0.054000000000000006,-15,0.0
FUT,ProShares Managed Futures Strat,0.054,-15,0.0
BIMBOA.MX,Grupo Bimbo SAB de CV Shs A,0.054,-15,0.0
PLTK,Playtika Holding Corp Ordinary Shares,0.0539,-15,0.0
XONE,The ExOne Co,0.0539,-15,0.0
GBR.TO,Great Bear Resources Ltd,0.0539,-15,0.0
00004.HK,The Wharf (Holdings) Ltd,0.0538,-15,0.0
LII,Lennox International Inc,0.0537000005,-15,0.0
09939,Kintor Pharmaceutical Ltd Ordinary Shares,0.053600002,-15,0.0
HHR,HeadHunter Group PLC ADR,0.053600002,-14,0.0
GSPD,Goldman Sachs Group Inc Deposit Shs Repr 1/1000th Perp Fltg Rate Non Cum Pf,0.053599999999999995,-15,0.0
RUTH,Ruth's Hospitality Group Inc,0.0535,-15,0.0
002304,Jiangsu Yanghe Brewery JSC Ltd,0.0535,-15,0.0
4308,J-Stream Inc,0.0535,-15,0.0
VCB,Joint Stock Commercial Bank for Foreign Trade of Vietnam,0.0535,-15,0.0
JBSS3.SA,JBS SA,0.053499999000000006,-15,0.0
9101,Nippon Yusen Kabushiki Kaisha,0.0534000013,-15,0.0
VRT,Vertiv Holdings Co Class A,0.0533,-15,0.0
RGA,Reinsurance Group of America Inc,0.053299999,-15,0.0
NQU21,E-mini Nasdaq 100 Future Sept 21,0.053200003,-15,0.0
ORC,Orchid Island Capital Inc,0.053000003,-15,0.0
IHF,iShares U.S. Health Care Provid,0.053000003,-15,0.0
600549,Xiamen Tungsten Co Ltd,0.053000003,-15,0.0
ATHPA,Athene Holding Ltd FXDFR PRF PERPETUAL USD 25 - Ser A 1/1000 Int Dep,0.0529,-15,0.0
AKBNK,Akbank TAS,0.0529,-15,0.0
500830.BO,Colgate-Palmolive (India) Ltd,0.052800003,-15,0.0
SHLX,Shell Midstream Partners LP,0.0526,-14,0.0
WFCPZ,Wells Fargo & Co 4.75% PRF PERPETUAL USD 25 Series Z Class A,0.052599999499999994,-15,0.0
601699,Shanxi Lu'an Environmental Energy Development Co Ltd,0.0525,-15,0.0
CWEB,Direxion Daily CSI China Intern,0.0525,-15,0.0
ST,Sensata Technologies Holding PLC,0.0525,-15,0.0
BNGO,Bionano Genomics Inc,0.052400002,-14,0.0
L,Loews Corp,0.052399997,-14,0.0
BAER,Julius Baer Gruppe AG,0.052399997,-14,0.0
AMN,AMN Healthcare Services Inc,0.052199999999999996,-14,0.0
EMBRAC B,Embracer Group AB,0.052199997,-14,0.0
MGLU3.SA,Magazine Luiza SA,0.052,-13,0.0
TRG,TRG Pakistan Ltd,0.051999997,-13,0.0
FNF,Fidelity National Financial Inc,0.0519,-12,0.0
PSK.TO,PrairieSky Royalty Ltd,0.0519,-12,0.0
BGL.AX,Bellevue Gold Ltd,0.0519,-12,0.0
LNC,Lincoln National Corp,0.0518,-12,0.0
HZNP,Horizon Therapeutics PLC,0.0518,-12,0.0
OGVXX,JPMorgan US Government MMkt Capital,0.051799998,-12,0.0
002353,Yantai Jereh Oilfield Services Group Co Ltd,0.0517,-12,0.0
VIR,Vir Biotechnology Inc,0.0517,-12,0.0
JBT,John Bean Technologies Corp,0.051699999999999996,-13,0.0
OTEX.TO,Open Text Corp,0.0516,-13,0.0
GNLN,Greenlane Holdings Inc,0.051599998,-13,0.0
JOIXX,JPMorgan Instl Tx Fr Mny Mkt IM,0.0515,-13,0.0
KNL,Knoll Inc,0.0515,-13,0.0
PAC.MX,Grupo Aeroportuario del Pacifico SAB de CV ADR,0.0514,-13,0.0
PCT,PureCycle Technologies Inc Ordinary Shares,0.0513,-13,0.0
LIGHT,Signify NV,0.05120000090000001,-13,0.0
HDV,iShares Core High Dividend ETF,0.0512,-13,0.0
LHCG,LHC Group Inc,0.0511,-13,0.0
002371,NAURA Technology Group Co Ltd,0.0511,-13,0.0
8454.TW,momo.com Inc,0.051000000000000004,-12,0.0
002460,Ganfeng Lithium Co Ltd,0.051,-12,0.0
DDS,Dillard's Inc Class A,0.050999999500000004,-12,0.0
NDSN,Nordson Corp,0.0509,-12,0.0
CNMD,Conmed Corp,0.0509,-12,0.0
SPIP,SPDR Portfolio TIPS ETF,0.0508,-12,0.0
SHYD,VanEck ETF Trust VanEck Short H,0.0508,-12,0.0
TX.MX,Ternium SA ADR,0.0508,-12,0.0
SHOP.SA,Shopify Inc A,0.0508,-12,0.0
CPRT,Copart Inc,0.050700001,-12,0.0
02359,Wuxi AppTec Co Ltd,0.0507,-12,0.0
LKOR,FlexShares Trust FlexShares Cre,0.0507,-12,0.0
RHHBY,Roche Holding AG ADR,0.050699999999999995,-12,0.0
CNTY,Century Casinos Inc,0.0506,-12,0.0
5347,Tenaga Nasional Bhd,0.0506,-12,0.0
AFRM,Affirm Holdings Inc Ordinary Shares - Class A,0.0506,-12,0.0
CF,CF Industries Holdings Inc,0.050500002,-12,0.0
AME,AMETEK Inc,0.0505,-12,0.0
IRWD,Ironwood Pharmaceuticals Inc Class A,0.050400001,-12,0.0
AVAV,AeroVironment Inc,0.0504,-12,0.0
MTG B,Modern Times Group MTG AB B,0.0504,-12,0.0
JBL,Jabil Inc,0.0503999998,-13,0.0
IPL.TO,Inter Pipeline Ltd,0.050300002,-13,0.0
7113,Top Glove Corp Bhd,0.050300002,-13,0.0
POOL,Pool Corp,0.050300000000000004,-13,0.0
5101,Yokohama Rubber Co Ltd,0.050200000999999994,-12,0.0
VSAT,Viasat Inc,0.050100003,-12,0.0
USA,Liberty All-Star Equity,0.050100002,-12,0.0
MCHP,Microchip Technology Inc,0.0501,-12,0.0
EMB,iShares J.P. Morgan USD Emergin,0.05,-10,0.0
IPAC,iShares Core MSCI Pacific ETF,0.05,-10,0.0
CMBS,iShares CMBS Bond ETF,0.0499,-9,0.0
TECN,Tecan Group Ltd,0.049800002,-9,0.0
CEMB,iShares J.P. Morgan EM Corporat,0.0498,-9,0.0
BLMN,Bloomin Brands Inc,0.0498,-9,0.0
AFC.L,AFC Energy PLC,0.0498,-9,0.0
600837,Haitong Securities Co Ltd,0.0498,-9,0.0
COFPI,Capital One Financial Corp Series I,0.0498,-9,0.0
NTB,Bank of N.T Butterfield & Son Ltd,0.0497,-9,0.0
DIN,Dine Brands Global Inc,0.0497,-9,0.0
LGEN.L,Legal & General Group PLC,0.0497,-9,0.0
SCI,Service Corp International,0.049400002799999995,-11,0.0
ETL.PA,Eutelsat Communications,0.0494,-11,0.0
GRUB,Just Eat Takeaway.com NV ADR,0.049300002,-12,0.0
017670.KS,SK Telecom Co Ltd,0.049300000000000004,-12,0.0
ASHS,Xtrackers Harvest CSI 500 China,0.0493,-12,0.0
IEL.AX,IDP Education Ltd,0.0493,-12,0.0
E.MI,Eni SpA ADR,0.0493,-12,0.0
AES,The AES Corp,0.0492999995,-12,0.0
TAL,TAL Education Group ADR,0.049200002,-12,0.0
CLHO.CA,Cleopatra Hospital Co,0.049200002,-12,0.0
ETEL.CA,Telecom Egypt SAE,0.049200002,-12,0.0
JPMPC,JPMorgan Chase & Co 6% PRF PERPETUAL USD 25 - Dep rep 1/400 Ser EE,0.049200002,-12,0.0
JFR,Nuveen Floating Rate Income,0.049200002,-12,0.0
ILU.AX,Iluka Resources Ltd,0.049200002,-12,0.0
010130.KS,Korea Zinc Co Ltd,0.049200002,-12,0.0
LT.BO,Larsen & Toubro Ltd Shs Dematerialised,0.049200001,-12,0.0
DOV,Dover Corp,0.049199999,-12,0.0
NEEPP,NextEra Energy Inc Unit,0.049199998999999994,-12,0.0
02338,Weichai Power Co Ltd Class H,0.049099998,-12,0.0
MIDD,The Middleby Corp,0.049099997,-12,0.0
SKE.TO,Skeena Resources Ltd,0.049099997,-12,0.0
TCELL,Turkcell Iletisim Hizmetleri AS,0.049099997,-12,0.0
BCX,BlackRock Resources & Commdty,0.049099997,-12,0.0
SPSM,SPDR Portfolio S&P 600 Small Ca,0.049000002,-12,0.0
ALTR,Altair Engineering Inc Class A,0.049000002,-12,0.0
00003.HK,Hong Kong and China Gas Co Ltd,0.048900001,-12,0.0
UCG.MI,UniCredit SpA,0.048899997,-11,0.0
PE&OLES.MX,Industrias Penoles SAB de CV,0.048899997,-11,0.0
AMCR,Amcor PLC Ordinary Shares,0.048800003,-11,0.0
SPDN,Direxion Daily S&P 500 Bear 1X ,0.048800003,-11,0.0
FUBO,FuboTV Inc,0.0487,-11,0.0
TPC,AT&T Inc 4.75% PRF PERPETUAL USD 25 - 1/1000th Int Ser C,0.0487,-11,0.0
ATI,Allegheny Technologies Inc,0.048699997,-11,0.0
MKL,Markel Corp,0.048600003,-11,0.0
AGNCP,AGNC Investment Corp FXDFR PRF PERPETUAL USD 25 Series F,0.048600003,-11,0.0
MRK.DE,Merck KGaA,0.0486,-11,0.0
WEGE3.SA,Weg SA,0.0485,-12,0.0
SESG,SES SA DR,0.048499998,-12,0.0
VIRT,Virtu Financial Inc A,0.048499998,-12,0.0
FRGI,Fiesta Restaurant Group Inc,0.0484,-12,0.0
PSMT,Pricesmart Inc,0.0484,-11,0.0
SIRI,Sirius XM Holdings Inc,0.0484,-12,0.0
SSO,ProShares Ultra S&P500,0.048299998,-12,0.0
OPEN,Opendoor Technologies Inc Ordinary Shares - Class A,0.048299998,-12,0.0
AAQC.U,Accelerate Acquisition Corp Units (1 Ord Share Class A & 1/3 War),0.048299998,-12,0.0
OGN,Organon & Co Ordinary Shares,0.0482,-12,0.0
ETV,EV Tax-Managed Buy-Write Opps,0.0482,-12,0.0
RLJPA,RLJ Lodging Trust USD 1.95 Cum Conv Pfd Registered Shs Series -A-,0.0482,-12,0.0
SON,Sonae SGPS SA,0.0482,-12,0.0
ZAL.DE,Zalando SE,0.048100000000000004,-12,0.0
DIBS,1stdibs.com Inc Ordinary Shares,0.0481,-12,0.0
ASR.MX,Grupo Aeroportuario del Sureste SAB de CV ADR,0.0481,-12,0.0
CVAC.DE,CureVac NV Ordinary Shares,0.0481,-12,0.0
601668,China State Construction Engineering Corp Ltd,0.0481,-12,0.0
DSVXX,Dreyfus Instl Preferred Govt MMkt Instl,0.048,-10,0.0
OGDC,Oil & Gas Development Co Ltd,0.048,-10,0.0
POLI,Bank Hapoalim BM,0.0478,-9,0.0
540719.BO,SBI Life Insurance Company Limited,0.0478,-9,0.0
PNM.DE,PNM Resources Inc,0.0478,-9,0.0
VVV,Valvoline Inc,0.047799998499999996,-8,0.0
THG,The Hanover Insurance Group Inc,0.0477000003,-8,0.0
MVV,ProShares Ultra MidCap400,0.0477,-8,0.0
002027,Focus Media Information Technology Co Ltd,0.0477,-8,0.0
IAI,iShares U.S. Broker-Dealers & S,0.0477,-8,0.0
SID.SA,Companhia Siderurgica Nacional ADR,0.0476,-8,0.0
CVE.TO,Cenovus Energy Inc,0.0475,-9,0.0
FDS,FactSet Research Systems Inc,0.0475,-9,0.0
JIMXX,JPMorgan Prime Money Market IM,0.0475,-9,0.0
NI,NiSource Inc,0.0475,-8,0.0
BATRK,Liberty Braves Group C,0.047399998,-8,0.0
LCAM3.SA,Companhia de Locacao Americas SA,0.0473,-8,0.0
688169,Beijing Roborock Technology Co Ltd Class A,0.0473,-8,0.0
OI,O-I Glass Inc,0.0473,-8,0.0
COTY,Coty Inc Class A,0.0473,-8,0.0
ADT,ADT Inc,0.0473,-8,0.0
AIRC,Apartment Income REIT Corp,0.0472,-8,0.0
RENE,REN-Redes Energeticas Nacionais Sgps SA,0.047199998,-7,0.0
SCL,Stepan Co,0.047199998,-7,0.0
GKOS,Glaukos Corp,0.047000001,-8,0.0
LIF.TO,Labrador Iron Ore Royalty Corp,0.047,-7,0.0
HFG.DE,HelloFresh SE Bearer Shares,0.047,-7,0.0
APH,Amphenol Corp Class A,0.047,-7,0.0
GMZB,Ally Financial Inc FXDFR PRF PERPETUAL USD 1000 - Ser B,0.047,-7,0.0
CHD,Church & Dwight Co Inc,0.047,-7,0.0
PAYC,Paycom Software Inc,0.046900002,-7,0.0
HGV,Hilton Grand Vacations Inc,0.0469,-8,0.0
OXLC,Oxford Lane Capital Corp,0.0469,-8,0.0
BTT,BlackRock Municipal 2030 Target Term,0.0469,-8,0.0
LSPD.TO,Lightspeed POS Inc Ordinary Shares (Sub Voting),0.0468,-8,0.0
5019,Idemitsu Kosan Co Ltd,0.0468,-8,0.0
OHI,Omega Healthcare Investors Inc,0.0468,-8,0.0
ADCB,Abu Dhabi Commercial Bank,0.0468,-8,0.0
GPI,Group 1 Automotive Inc,0.0467999985,-8,0.0
NSL,Nuveen Senior Income,0.0467,-8,0.0
MSD,MS Emerging Markets Debt,0.0466,-8,0.0
STNE.SA,StoneCo Ltd,0.0466,-8,0.0
VEU,Vanguard FTSE All World Ex US E,0.0466,-8,0.0
BLUE,bluebird bio Inc,0.0465,-8,0.0
FER.BC,Ferrovial SA,0.0465,-9,0.0
JMT,Jeronimo Martins SGPS SA,0.0464,-9,0.0
SATS,EchoStar Corp,0.0464,-9,0.0
600256,Guanghui Energy Co Ltd,0.0463,-9,0.0
T.TO,TELUS Corp,0.0463,-9,0.0
AMS.BC,Amadeus IT Group SA A,0.0463,-9,0.0
TROX,Tronox Holdings PLC,0.0463,-10,0.0
900948,Inner Mongolia Yitai Coal Co Ltd,0.0462,-11,0.0
IGF,iShares Global Infrastructure E,0.0462,-11,0.0
BDN,Brandywine Realty Trust,0.046100001,-11,0.0
CE,Celanese Corp Class A,0.0461,-11,0.0
BAHL,Bank AL Habib Ltd,0.0461,-11,0.0
GBLB,Groupe Bruxelles Lambert SA,0.046,-11,0.0
Z,Zillow Group Inc C,0.045900002,-11,0.0
LSRG,LSR Group PJSC,0.045900002,-10,0.0
CDEV,Centennial Resource Development Inc A,0.0458000002,-10,0.0
DBC,Invesco DB Commodity Index Trac,0.0458,-10,0.0
SWDY.CA,El Sewedy Electric Co,0.0458,-10,0.0
RACE.MI,Ferrari NV,0.0458,-10,0.0
EGP,EastGroup Properties Inc,0.0458,-10,0.0
688005,Ningbo Ronbay New Energy Technology Co Ltd Class A,0.0458,-10,0.0
TOT.PA,Total SE ADR,0.045799999999999993,-10,0.0
6505.TW,Formosa Petrochemical Corp,0.045700002,-10,0.0
1U1.DE,1&1 Drillisch AG,0.045700002,-11,0.0
IAG.BC,International Consolidated Airlines Group SA,0.045700002,-11,0.0
4825,Weathernews Inc,0.045700002,-11,0.0
MAXN.SI,Maxeon Solar Technologies Ltd Ordinary Shares,0.045700000000000005,-11,0.0
DT,Dynatrace Inc,0.045700000000000005,-11,0.0
SLG,SL Green Realty Corp,0.0457,-12,0.0
KEY.TO,Keyera Corp,0.045600003,-12,0.0
JACK,Jack In The Box Inc,0.0456,-12,0.0
ETE,National Bank of Greece SA,0.0456,-12,0.0
8058,Mitsubishi Corp,0.0456,-12,0.0
LYV,Live Nation Entertainment Inc,0.045500003,-13,0.0
PHYS.TO,Sprott Physical Gold Trust,0.045500003,-13,0.0
CCIV,Churchill Capital Corp IV Ordinary Shares - Class A,0.045500001,-13,0.0
SNA,Snap-on Inc,0.045499999,-13,0.0
NCZ,Virtus AllianzGI Convert & Inc Fund II,0.0454,-13,0.0
UVXY,ProShares Trust Ultra VIX Short,0.0454,-12,0.0
AGS,Ageas SA/ NV,0.045399999999999996,-12,0.0
WTRE,Watford Holdings Ltd,0.045300003,-12,0.0
MVIS,Microvision Inc,0.045300003,-12,0.0
PSTH,Pershing Square Tontine Holdings Ltd Ordinary Shares - Class A,0.045300003,-12,0.0
ELEKTRA.MX,Grupo Elektra SAB de CV,0.045200000000000004,-12,0.0
540777.BO,HDFC Life Insurance Company Limited,0.0452,-12,0.0
9503,Kansai Electric Power Co Inc,0.045100003,-12,0.0
DCPPB,DCP Midstream LP Pfd,0.045100003,-12,0.0
IGG.L,IG Group Holdings PLC,0.045,-12,0.0
FAF.TO,Fire & Flower Holdings Corp Ordinary Shares,0.045,-12,0.0
PAGP,Plains GP Holdings LP Class A,0.044899999999999995,-12,0.0
JMIA.DE,Jumia Technologies AG ADR,0.044899996,-12,0.0
KEP.KS,Korea Electric Power Corp ADR,0.044899996,-12,0.0
BPI,Bank of The Philippine Islands,0.044899996,-12,0.0
ETG,EV Tax Adv Global Dividend Inc,0.044899996,-13,0.0
601958,Jinduicheng Molybdenum Co Ltd,0.044899996,-13,0.0
HHC,The Howard Hughes Corp,0.0448,-13,0.0
ORP.PA,Orpea SA,0.0448,-13,0.0
RS,Reliance Steel & Aluminum Co,0.04479999999999999,-13,0.0
SMH,VanEck Semiconductor ETF,0.044699997,-13,0.0
HTHT,Huazhu Group Ltd ADR,0.044699997,-13,0.0
DHRPB,Danaher Corp 5% PRF PERPETUAL USD 1000 - Ser B,0.044600001,-13,0.0
LEG,Leggett & Platt Inc,0.04460000060000001,-13,0.0
IAA,IAA Inc Ordinary Shares,0.0446,-13,0.0
DANSKE,Danske Bank A/S,0.0446,-13,0.0
XRO.NZ,Xero Ltd,0.0446,-13,0.0
300450,Wuxi Lead Intelligent Equipment Co Ltd A,0.0446,-13,0.0
FBNH,First Bank Of Nigeria PLC,0.0446,-13,0.0
GGB.SA,Gerdau SA ADR,0.0446,-13,0.0
RGR,Sturm Ruger & Co Inc,0.0446,-13,0.0
CRH,CRH PLC ADR,0.0446,-13,0.0
00354,Chinasoft International Ltd,0.044500000000000005,-13,0.0
300059,East Money Information Co Ltd,0.044499997,-13,0.0
600690,Haier Smart Home Co Ltd,0.044499997,-13,0.0
UBL,United Bank Ltd,0.044499997,-13,0.0
KCHOL,Koc Holding AS,0.044499997,-13,0.0
BSANTANDER,Banco Santander Chile,0.0444,-13,0.0
SHEN,Shenandoah Telecommunications Co,0.0444,-14,0.0
EMAAR,Emaar Properties PJSC,0.0444,-14,0.0
1476.TW,Eclat Textile Co Ltd,0.0444,-14,0.0
BRDT3.SA,Petrobras Distribuidora SA,0.044399999999999995,-14,0.0
A2A.MI,A2A SpA,0.0443,-14,0.0
AVST.L,Avast PLC,0.044299997,-14,0.0
REP.BC,Repsol SA,0.044299997,-14,0.0
CNE.TO,Canacol Energy Ltd,0.044299997,-14,0.0
APTS,Preferred Apartment Communities Inc,0.044299997,-14,0.0
ADIB,Abu Dhabi Islamic Bank,0.044299997,-14,0.0
4704,Trend Micro Inc,0.044299997,-14,0.0
HFC,HollyFrontier Corp,0.0442,-14,0.0
ALRS,Alrosa PJSC,0.044100001,-14,0.0
00586,China Conch Venture Holdings Ltd,0.044099998,-14,0.0
FROTO,Ford Otomotiv Sanayi AS,0.044099998,-15,0.0
MTB,M&T Bank Corp,0.044,-16,0.0
BIGC,BigCommerce Holdings Inc Ordinary Shares Series 1,0.044,-16,0.0
DB1.DE,Deutsche Boerse AG,0.044,-16,0.0
COKE,Coca-Cola Consolidated Inc,0.0439000004,-16,0.0
5183,Petronas Chemicals Group Bhd,0.0438,-16,0.0
EMBR3.SA,Embraer SA,0.0438,-16,0.0
IBCE,iShares iBonds Mar 2023 Term Co,0.0438,-16,0.0
BRKR,Bruker Corp,0.0438,-16,0.0
CEY,VictoryShares Emerging Market H,0.0438,-16,0.0
WLN.PA,Worldline SA,0.0438,-16,0.0
00371,Beijing Enterprises Water Group Ltd,0.0437,-17,0.0
DXC,DXC Technology Co,0.0437,-17,0.0
BDO,BDO Unibank Inc,0.0436,-18,0.0
000100,TCL Technology Group Corp,0.0436,-18,0.0
WSO,Watsco Inc,0.0436,-18,0.0
CENTA,Central Garden & Pet Co Class A,0.0436,-18,0.0
IMAB,I-MAB ADR,0.0435000003,-18,0.0
AN,AutoNation Inc,0.0435,-18,0.0
9697,Capcom Co Ltd,0.0435,-19,0.0
TTEC,TTEC Holdings Inc,0.0435,-19,0.0
UWM,ProShares Ultra Russell2000,0.0434,-19,0.0
9910.TW,Feng Tay Enterprises Co Ltd,0.0434,-20,0.0
SPX.L,Spirax-Sarco Engineering PLC,0.0433000011,-20,0.0
TPEIR,Piraeus Financial Holdings SA,0.0433,-20,0.0
00867,China Medical System Holdings Ltd,0.043200001,-20,0.0
SPE,Special Opportunities Fund,0.0432,-20,0.0
TLS.AX,Telstra Corp Ltd,0.0432,-21,0.0
