Bigram,Name,NumAppearances,Holders,DiffEntries,DiffValue
"('BIIB', 'NVAX')","('Biogen Inc', 'Novavax Inc')",2,"[('FEX', 0.01), ('GSEW', 0.005)]",411,0.0
"('CNC', 'MRNA')","('Centene Corp', 'Moderna Inc')",2,"[('FXH', 0.051), ('FEX', 0.012)]",408,0.0
"('BIIB', 'CNC')","('Biogen Inc', 'Centene Corp')",2,"[('FXH', 0.041), ('FEX', 0.01)]",406,0.0
"('IEFA', 'IJR')","('iShares Core MSCI EAFE ETF', 'iShares Core S&P Small-Cap ETF')",2,"[('FFSG', 0.32), ('TCTL', 0.252)]",410,0.0
"('IEFA', 'IVV')","('iShares Core MSCI EAFE ETF', 'iShares Core S&P 500 ETF')",2,"[('ROMO', 0.999), ('FFSG', 0.441)]",411,0.0
"('IEFA', 'IEMG')","('iShares Core MSCI EAFE ETF', 'iShares Core MSCI Emerging Mark')",2,"[('TCTL', 0.281), ('FFSG', 0.256)]",409,0.0
"('LQD', 'VCIT')","('iShares iBoxx $ Investment Grad', 'Vanguard Intermediate-Term Corp')",2,"[('FFTI', 0.213), ('QLS', 0.208)]",413,0.0
"('AGG', 'VCIT')","('iShares Core U.S. Aggregate Bon', 'Vanguard Intermediate-Term Corp')",2,"[('FFTI', 0.21), ('HNDL', 0.164)]",411,0.0
"('BND', 'VCIT')","('Vanguard Total Bond Market ETF', 'Vanguard Intermediate-Term Corp')",2,"[('FFTI', 0.209), ('HNDL', 0.164)]",409,0.0
"('HYLB', 'VCIT')","('Xtrackers USD High Yield Corpor', 'Vanguard Intermediate-Term Corp')",2,"[('FFTI', 0.295), ('HNDL', 0.131)]",411,0.0
"('BND', 'HYLB')","('Vanguard Total Bond Market ETF', 'Xtrackers USD High Yield Corpor')",2,"[('FFTI', 0.294), ('HNDL', 0.198)]",405,0.0
"('FMG.AX', 'TEF.BC')","('Fortescue Metals Group Ltd', 'Telefonica SA')",2,"[('ICOW', 0.041), ('FGD', 0.036)]",410,0.0
"('FMG.AX', 'LIF.TO')","('Fortescue Metals Group Ltd', 'Labrador Iron Ore Royalty Corp')",2,"[('FGD', 0.042), ('FYLD', 0.031)]",408,0.0
"('BMW.DE', 'VOW3.DE')","('Bayerische Motoren Werke AG', 'Volkswagen AG Participating Preferred')",2,"[('LUXE', 0.079), ('FGM', 0.076)]",409,0.0
"('MSFT', 'TMUS')","('Microsoft Corp', 'T-Mobile US Inc')",2,"[('FGRO', 0.095), ('USMV', 0.031)]",409,0.0
"('DPW.DE', 'NOVO B')","('Deutsche Post AG', 'Novo Nordisk A/S B')",2,"[('FICS', 0.046), ('GSIE', 0.013)]",403,0.0
"('AZN.L', 'DPW.DE')","('AstraZeneca PLC ADR', 'Deutsche Post AG')",2,"[('FICS', 0.046), ('GSIE', 0.012)]",401,0.0
"('KNIN', 'NOVO B')","('Kuehne + Nagel International AG', 'Novo Nordisk A/S B')",2,"[('FICS', 0.045), ('RODM', 0.017)]",404,0.0
"('AZN.L', 'SOON')","('AstraZeneca PLC ADR', 'Sonova Holding AG')",2,"[('FICS', 0.049), ('JPIN', 0.009)]",401,0.0
"('GEBN', 'KNIN')","('Geberit AG', 'Kuehne + Nagel International AG')",2,"[('PIZ', 0.05), ('FICS', 0.044)]",403,0.0
"('KNIN', 'ROG')","('Kuehne + Nagel International AG', 'Roche Holding AG')",2,"[('FICS', 0.044), ('RODM', 0.017)]",400,0.0
"('2914', 'GSK.L')","('Japan Tobacco Inc', 'GlaxoSmithKline PLC')",2,"[('VWID', 0.036), ('FID', 0.035)]",410,0.0
"('00006.HK', 'ENG.BC')","('Power Assets Holdings Ltd', 'Enagas SA')",2,"[('FID', 0.046), ('WDIV', 0.033)]",404,0.0
"('00006.HK', 'SRU.UN.TO')","('Power Assets Holdings Ltd', 'SmartCentres Real Estate Investment Trust Trust Units Variable Voting')",2,"[('FID', 0.042), ('WDIV', 0.034)]",407,0.0
"('00006.HK', 'KEY.TO')","('Power Assets Holdings Ltd', 'Keyera Corp')",2,"[('FID', 0.045), ('WDIV', 0.036)]",418,0.0
"('00006.HK', '01038.L')","('Power Assets Holdings Ltd', 'CK Infrastructure Holdings Ltd')",2,"[('FID', 0.037), ('IDHD', 0.03)]",412,0.0
"('00006.HK', 'SJR.B.TO')","('Power Assets Holdings Ltd', 'Shaw Communications Inc Class B')",2,"[('FID', 0.04), ('WDIV', 0.032)]",413,0.0
"('00006.HK', '2914')","('Power Assets Holdings Ltd', 'Japan Tobacco Inc')",2,"[('FID', 0.039), ('IDHD', 0.032)]",414,0.0
"('00006.HK', 'PPL.TO')","('Power Assets Holdings Ltd', 'Pembina Pipeline Corp')",2,"[('FID', 0.041), ('WDIV', 0.033)]",406,0.0
"('ENG.BC', 'SRU.UN.TO')","('Enagas SA', 'SmartCentres Real Estate Investment Trust Trust Units Variable Voting')",2,"[('FID', 0.047), ('WDIV', 0.038)]",394,0.0
"('ENG.BC', 'KEY.TO')","('Enagas SA', 'Keyera Corp')",2,"[('FID', 0.05), ('WDIV', 0.04)]",395,0.0
"('ENG.BC', 'PPL.TO')","('Enagas SA', 'Pembina Pipeline Corp')",2,"[('FID', 0.046), ('WDIV', 0.037)]",393,0.0
"('KEY.TO', 'SRU.UN.TO')","('Keyera Corp', 'SmartCentres Real Estate Investment Trust Trust Units Variable Voting')",2,"[('FID', 0.046), ('WDIV', 0.04)]",397,0.0
"('SJR.B.TO', 'SRU.UN.TO')","('Shaw Communications Inc Class B', 'SmartCentres Real Estate Investment Trust Trust Units Variable Voting')",2,"[('FID', 0.041), ('WDIV', 0.036)]",395,0.0
"('PPL.TO', 'SRU.UN.TO')","('Pembina Pipeline Corp', 'SmartCentres Real Estate Investment Trust Trust Units Variable Voting')",2,"[('FID', 0.043), ('WDIV', 0.037)]",393,0.0
"('KEY.TO', 'SJR.B.TO')","('Keyera Corp', 'Shaw Communications Inc Class B')",2,"[('FID', 0.044), ('WDIV', 0.038)]",403,0.0
"('KEY.TO', 'PPL.TO')","('Keyera Corp', 'Pembina Pipeline Corp')",2,"[('FID', 0.045), ('WDIV', 0.04)]",397,0.0
"('00012.HK', '01038.L')","('Henderson Land Development Co Ltd', 'CK Infrastructure Holdings Ltd')",2,"[('FID', 0.035), ('IDHD', 0.028)]",399,0.0
"('00012.HK', '2914')","('Henderson Land Development Co Ltd', 'Japan Tobacco Inc')",2,"[('FID', 0.037), ('IDHD', 0.03)]",402,0.0
"('01038.L', '2914')","('CK Infrastructure Holdings Ltd', 'Japan Tobacco Inc')",2,"[('FID', 0.036), ('IDHD', 0.029)]",396,0.0
"('PPL.TO', 'SJR.B.TO')","('Pembina Pipeline Corp', 'Shaw Communications Inc Class B')",2,"[('FID', 0.04), ('WDIV', 0.035)]",392,0.0
"('BP..L', 'ENB.TO')","('BP PLC', 'Enbridge Inc')",2,"[('FIDI', 0.068), ('ISDX', 0.028)]",402,0.0
"('ENB.TO', 'TTE.PA')","('Enbridge Inc', 'TotalEnergies SE')",2,"[('FIDI', 0.065), ('ISDX', 0.026)]",402,0.0
"('BP..L', 'CVX')","('BP PLC', 'Chevron Corp')",2,"[('FILL', 0.148), ('GNR', 0.063)]",404,0.0
"('BP..L', 'XOM')","('BP PLC', 'Exxon Mobil Corp')",2,"[('FILL', 0.181), ('GNR', 0.074)]",405,0.0
"('CVX', 'RDSA.L')","('Chevron Corp', 'Royal Dutch Shell PLC Class A')",2,"[('FILL', 0.145), ('GNR', 0.061)]",400,0.0
"('CNQ.TO', 'EOG')","('Canadian Natural Resources Ltd', 'EOG Resources Inc')",2,"[('FILL', 0.047), ('VRAI', 0.025)]",402,0.0
"('RDSA.L', 'XOM')","('Royal Dutch Shell PLC Class A', 'Exxon Mobil Corp')",2,"[('FILL', 0.178), ('GNR', 0.072)]",399,0.0
"('INTU', 'SQ')","('Intuit Inc', 'Square Inc A')",2,"[('FINX', 0.151), ('SHE', 0.065)]",409,0.0
"('FISV', 'PYPL')","('Fiserv Inc', 'PayPal Holdings Inc')",2,"[('IPAY', 0.111), ('FINX', 0.107)]",404,0.0
"('FIS', 'FISV')","('Fidelity National Information Services Inc', 'Fiserv Inc')",2,"[('IPAY', 0.102), ('FINX', 0.085)]",409,0.0
"('ADYEN', 'FISV')","('Adyen NV', 'Fiserv Inc')",2,"[('FINX', 0.107), ('IPAY', 0.097)]",399,0.0
"('FISV', 'SQ')","('Fiserv Inc', 'Square Inc A')",2,"[('FINX', 0.131), ('IPAY', 0.112)]",404,0.0
"('FIS', 'PYPL')","('Fidelity National Information Services Inc', 'PayPal Holdings Inc')",2,"[('IPAY', 0.119), ('FINX', 0.106)]",401,0.0
"('APT.AX', 'PYPL')","('Afterpay Ltd', 'PayPal Holdings Inc')",2,"[('FINX', 0.127), ('TPAY', 0.099)]",401,0.0
"('ADYEN', 'FIS')","('Adyen NV', 'Fidelity National Information Services Inc')",2,"[('FINX', 0.105), ('IPAY', 0.105)]",396,0.0
"('FIS', 'SQ')","('Fidelity National Information Services Inc', 'Square Inc A')",2,"[('FINX', 0.13), ('IPAY', 0.121)]",402,0.0
"('ADYEN', 'APT.AX')","('Adyen NV', 'Afterpay Ltd')",2,"[('FINX', 0.126), ('TPAY', 0.096)]",395,0.0
"('SPIB', 'SPLB')","('SPDR Portfolio Intermediate Ter', 'SPDR Portfolio Long Term Corpor')",2,"[('FISR', 0.468), ('GAL', 0.113)]",402,0.0
"('SPIB', 'SPTL')","('SPDR Portfolio Intermediate Ter', 'SPDR Portfolio Long Term Treasu')",2,"[('FISR', 0.294), ('GAL', 0.092)]",402,0.0
"('FTNT', 'RPD')","('Fortinet Inc', 'Rapid7 Inc')",2,"[('WCBR', 0.097), ('FITE', 0.032)]",405,0.0
"('KTOS', 'MAXR')","('Kratos Defense & Security Solutions Inc', 'Maxar Technologies Inc')",2,"[('XAR', 0.083), ('FITE', 0.033)]",401,0.0
"('NET', 'RPD')","('Cloudflare Inc', 'Rapid7 Inc')",2,"[('WCBR', 0.107), ('FITE', 0.034)]",401,0.0
"('CRWD', 'RPD')","('CrowdStrike Holdings Inc Class A', 'Rapid7 Inc')",2,"[('WCBR', 0.107), ('FITE', 0.034)]",401,0.0
"('6501', 'RIO.AX')","('Hitachi Ltd', 'Rio Tinto Ltd')",2,"[('INTF', 0.044), ('FIVA', 0.028)]",403,0.0
"('6501', 'NOVN')","('Hitachi Ltd', 'Novartis AG')",2,"[('IVLU', 0.04), ('FIVA', 0.03)]",403,0.0
"('6501', 'ROG')","('Hitachi Ltd', 'Roche Holding AG')",2,"[('FIVA', 0.033), ('IVLU', 0.028)]",400,0.0
"('MAERSK B', 'SAP.DE')","('A. P. Moller Maersk A/S B', 'SAP SE')",2,"[('FIVA', 0.031), ('LEGR', 0.029)]",402,0.0
"('AMD', 'AMT')","('Advanced Micro Devices Inc', 'American Tower Corp')",2,"[('FIVG', 0.083), ('TENG', 0.069)]",422,0.0
"('ADI', 'AMT')","('Analog Devices Inc', 'American Tower Corp')",2,"[('FIVG', 0.065), ('TENG', 0.054)]",410,0.0
"('AMT', 'T')","('American Tower Corp', 'AT&T Inc')",2,"[('FIVG', 0.055), ('TENG', 0.046)]",402,0.0
"('AMT', 'ERIC')","('American Tower Corp', 'Telefonaktiebolaget L M Ericsson ADR Class B')",2,"[('FIVG', 0.056), ('TENG', 0.047)]",412,0.0
"('AMT', 'NXPI')","('American Tower Corp', 'NXP Semiconductors NV')",2,"[('FIVG', 0.059), ('TENG', 0.049)]",419,0.0
"('AMT', 'KEYS')","('American Tower Corp', 'Keysight Technologies Inc')",2,"[('FIVG', 0.057), ('TENG', 0.047)]",420,0.0
"('AKAM', 'AMT')","('Akamai Technologies Inc', 'American Tower Corp')",2,"[('FIVG', 0.053), ('TENG', 0.044)]",420,0.0
"('AMT', 'VZ')","('American Tower Corp', 'Verizon Communications Inc')",2,"[('FIVG', 0.055), ('TENG', 0.045)]",417,0.0
"('AMD', 'T')","('Advanced Micro Devices Inc', 'AT&T Inc')",2,"[('FIVG', 0.086), ('TENG', 0.072)]",398,0.0
"('AMD', 'ERIC')","('Advanced Micro Devices Inc', 'Telefonaktiebolaget L M Ericsson ADR Class B')",2,"[('FIVG', 0.087), ('TENG', 0.073)]",408,0.0
"('AMD', 'NXPI')","('Advanced Micro Devices Inc', 'NXP Semiconductors NV')",2,"[('FIVG', 0.09), ('TENG', 0.075)]",420,0.0
"('AMD', 'KEYS')","('Advanced Micro Devices Inc', 'Keysight Technologies Inc')",2,"[('FIVG', 0.088), ('TENG', 0.073)]",421,0.0
"('AKAM', 'AMD')","('Akamai Technologies Inc', 'Advanced Micro Devices Inc')",2,"[('FIVG', 0.085), ('TENG', 0.071)]",421,0.0
"('AMD', 'VZ')","('Advanced Micro Devices Inc', 'Verizon Communications Inc')",2,"[('FIVG', 0.086), ('TENG', 0.072)]",418,0.0
"('ADI', 'T')","('Analog Devices Inc', 'AT&T Inc')",2,"[('FIVG', 0.068), ('TENG', 0.057)]",388,0.0
"('ADI', 'ERIC')","('Analog Devices Inc', 'Telefonaktiebolaget L M Ericsson ADR Class B')",2,"[('FIVG', 0.069), ('TENG', 0.058)]",395,0.0
"('ADI', 'KEYS')","('Analog Devices Inc', 'Keysight Technologies Inc')",2,"[('FIVG', 0.07), ('TENG', 0.058)]",397,0.0
"('ADI', 'AKAM')","('Analog Devices Inc', 'Akamai Technologies Inc')",2,"[('FIVG', 0.067), ('TENG', 0.056)]",397,0.0
"('ADI', 'VZ')","('Analog Devices Inc', 'Verizon Communications Inc')",2,"[('FIVG', 0.068), ('TENG', 0.057)]",394,0.0
"('QCOM', 'T')","('Qualcomm Inc', 'AT&T Inc')",2,"[('FIVG', 0.081), ('TENG', 0.068)]",386,0.0
"('ERIC', 'QCOM')","('Telefonaktiebolaget L M Ericsson ADR Class B', 'Qualcomm Inc')",2,"[('FIVG', 0.082), ('TENG', 0.069)]",396,0.0
"('NXPI', 'QCOM')","('NXP Semiconductors NV', 'Qualcomm Inc')",2,"[('FIVG', 0.085), ('TENG', 0.071)]",406,0.0
"('KEYS', 'QCOM')","('Keysight Technologies Inc', 'Qualcomm Inc')",2,"[('FIVG', 0.083), ('TENG', 0.069)]",406,0.0
"('AKAM', 'QCOM')","('Akamai Technologies Inc', 'Qualcomm Inc')",2,"[('FIVG', 0.08), ('TENG', 0.067)]",406,0.0
"('ERIC', 'T')","('Telefonaktiebolaget L M Ericsson ADR Class B', 'AT&T Inc')",2,"[('FIVG', 0.059), ('TENG', 0.049)]",379,0.0
"('NXPI', 'T')","('NXP Semiconductors NV', 'AT&T Inc')",2,"[('FIVG', 0.062), ('TENG', 0.052)]",382,0.0
"('KEYS', 'T')","('Keysight Technologies Inc', 'AT&T Inc')",2,"[('FIVG', 0.06), ('TENG', 0.05)]",382,0.0
"('AKAM', 'T')","('Akamai Technologies Inc', 'AT&T Inc')",2,"[('FIVG', 0.057), ('TENG', 0.047)]",382,0.0
"('ERIC', 'NXPI')","('Telefonaktiebolaget L M Ericsson ADR Class B', 'NXP Semiconductors NV')",2,"[('FIVG', 0.063), ('TENG', 0.053)]",390,0.0
"('ERIC', 'KEYS')","('Telefonaktiebolaget L M Ericsson ADR Class B', 'Keysight Technologies Inc')",2,"[('FIVG', 0.061), ('TENG', 0.051)]",391,0.0
"('AKAM', 'ERIC')","('Akamai Technologies Inc', 'Telefonaktiebolaget L M Ericsson ADR Class B')",2,"[('FIVG', 0.058), ('TENG', 0.048)]",391,0.0
"('ERIC', 'VZ')","('Telefonaktiebolaget L M Ericsson ADR Class B', 'Verizon Communications Inc')",2,"[('FIVG', 0.059), ('TENG', 0.049)]",388,0.0
"('KEYS', 'NXPI')","('Keysight Technologies Inc', 'NXP Semiconductors NV')",2,"[('FIVG', 0.064), ('TENG', 0.053)]",403,0.0
"('AKAM', 'NXPI')","('Akamai Technologies Inc', 'NXP Semiconductors NV')",2,"[('FIVG', 0.06), ('TENG', 0.05)]",403,0.0
"('NXPI', 'VZ')","('NXP Semiconductors NV', 'Verizon Communications Inc')",2,"[('FIVG', 0.062), ('TENG', 0.051)]",400,0.0
"('AKAM', 'KEYS')","('Akamai Technologies Inc', 'Keysight Technologies Inc')",2,"[('FIVG', 0.058), ('TENG', 0.049)]",404,0.0
"('KEYS', 'VZ')","('Keysight Technologies Inc', 'Verizon Communications Inc')",2,"[('FIVG', 0.059), ('TENG', 0.05)]",401,0.0
"('AKAM', 'VZ')","('Akamai Technologies Inc', 'Verizon Communications Inc')",2,"[('FIVG', 0.056), ('TENG', 0.047)]",401,0.0
"('DHR', 'IEX')","('Danaher Corp', 'IDEX Corp')",2,"[('PIO', 0.114), ('FIW', 0.085)]",402,0.0
"('IEX', 'ROP')","('IDEX Corp', 'Roper Technologies Inc')",2,"[('FIW', 0.086), ('PIO', 0.071)]",402,0.0
"('DHR', 'XYL')","('Danaher Corp', 'Xylem Inc')",2,"[('PHO', 0.123), ('FIW', 0.088)]",403,0.0
"('ROP', 'XYL')","('Roper Technologies Inc', 'Xylem Inc')",2,"[('PHO', 0.122), ('FIW', 0.088)]",405,0.0
"('DHR', 'PNR')","('Danaher Corp', 'Pentair PLC')",2,"[('PIO', 0.144), ('FIW', 0.088)]",400,0.0
"('AOS', 'DHR')","('A.O. Smith Corp', 'Danaher Corp')",2,"[('PHO', 0.123), ('FIW', 0.082)]",401,0.0
"('PNR', 'ROP')","('Pentair PLC', 'Roper Technologies Inc')",2,"[('PIO', 0.102), ('FIW', 0.089)]",401,0.0
"('AOS', 'ROP')","('A.O. Smith Corp', 'Roper Technologies Inc')",2,"[('PHO', 0.122), ('FIW', 0.083)]",402,0.0
"('BHP.AX', 'RIO.AX')","('BHP Group Ltd ADR', 'Rio Tinto Ltd')",2,"[('PICK', 0.123), ('FLAU', 0.105)]",402,0.0
"('ITSA4.SA', 'PETR4.SA')","('Itausa Investimentos ITAU SA Participating Preferred', 'Petroleo Brasileiro SA Petrobras Participating Preferred')",2,"[('FLBR', 0.073), ('FLN', 0.07)]",403,0.0
"('ITSA4.SA', 'VALE3.SA')","('Itausa Investimentos ITAU SA Participating Preferred', 'Vale SA')",2,"[('FLBR', 0.176), ('FLN', 0.068)]",401,0.0
"('01398', '03690')","('Industrial And Commercial Bank Of China Ltd Class H', 'Meituan')",2,"[('FXI', 0.125), ('FLCH', 0.06)]",403,0.0
"('00700', '01398')","('Tencent Holdings Ltd', 'Industrial And Commercial Bank Of China Ltd Class H')",2,"[('FLCH', 0.169), ('FXI', 0.13)]",401,0.0
"('HSBA.L', 'NOVO B')","('HSBC Holdings PLC', 'Novo Nordisk A/S B')",2,"[('FLEE', 0.022), ('FLEH', 0.022)]",402,0.0
"('HSBA.L', 'SAP.DE')","('HSBC Holdings PLC', 'SAP SE')",2,"[('FLEE', 0.025), ('FLEH', 0.025)]",402,0.0
"('BNP.PA', 'SAN.PA')","('BNP Paribas', 'Sanofi SA')",2,"[('FLFR', 0.099), ('IVLU', 0.03)]",402,0.0
"('BATS.L', 'RDSB.L')","('British American Tobacco PLC', 'Royal Dutch Shell PLC B')",2,"[('HEWU', 0.064), ('FLGB', 0.057)]",411,0.0
"('BATS.L', 'BP..L')","('British American Tobacco PLC', 'BP PLC')",2,"[('HEWU', 0.071), ('FLGB', 0.063)]",412,0.0
"('BATS.L', 'HSBA.L')","('British American Tobacco PLC', 'HSBC Holdings PLC')",2,"[('HEWU', 0.082), ('FLGB', 0.08)]",409,0.0
"('BATS.L', 'RDSA.L')","('British American Tobacco PLC', 'Royal Dutch Shell PLC Class A')",2,"[('HEWU', 0.068), ('FLGB', 0.061)]",403,0.0
"('BATS.L', 'DGE.L')","('British American Tobacco PLC', 'Diageo PLC')",2,"[('HEWU', 0.08), ('FLGB', 0.072)]",408,0.0
"('GSK.L', 'RDSB.L')","('GlaxoSmithKline PLC', 'Royal Dutch Shell PLC B')",2,"[('HEWU', 0.069), ('FLGB', 0.059)]",398,0.0
"('DGE.L', 'RDSB.L')","('Diageo PLC', 'Royal Dutch Shell PLC B')",2,"[('HEWU', 0.075), ('FLGB', 0.065)]",408,0.0
"('RDSB.L', 'RIO.L')","('Royal Dutch Shell PLC B', 'Rio Tinto PLC')",2,"[('HEWU', 0.067), ('FLGB', 0.059)]",408,0.0
"('AZN.L', 'BP..L')","('AstraZeneca PLC ADR', 'BP PLC')",2,"[('HEWU', 0.1), ('FLGB', 0.086)]",394,0.0
"('AZN.L', 'RDSA.L')","('AstraZeneca PLC ADR', 'Royal Dutch Shell PLC Class A')",2,"[('HEWU', 0.098), ('FLGB', 0.083)]",392,0.0
"('BP..L', 'GSK.L')","('BP PLC', 'GlaxoSmithKline PLC')",2,"[('HEWU', 0.076), ('FLGB', 0.066)]",394,0.0
"('BP..L', 'DGE.L')","('BP PLC', 'Diageo PLC')",2,"[('HEWU', 0.082), ('FLGB', 0.072)]",406,0.0
"('BP..L', 'RIO.L')","('BP PLC', 'Rio Tinto PLC')",2,"[('HEWU', 0.074), ('FLGB', 0.066)]",407,0.0
"('BP..L', 'ULVR.L')","('BP PLC', 'Unilever PLC')",2,"[('HEWU', 0.099), ('FLGB', 0.087)]",405,0.0
"('GSK.L', 'HSBA.L')","('GlaxoSmithKline PLC', 'HSBC Holdings PLC')",2,"[('HEWU', 0.088), ('FLGB', 0.082)]",389,0.0
"('DGE.L', 'HSBA.L')","('Diageo PLC', 'HSBC Holdings PLC')",2,"[('HEWU', 0.093), ('FLGB', 0.088)]",400,0.0
"('HSBA.L', 'RIO.L')","('HSBC Holdings PLC', 'Rio Tinto PLC')",2,"[('HEWU', 0.085), ('FLGB', 0.082)]",400,0.0
"('DGE.L', 'RDSA.L')","('Diageo PLC', 'Royal Dutch Shell PLC Class A')",2,"[('HEWU', 0.079), ('FLGB', 0.069)]",389,0.0
"('RDSA.L', 'RIO.L')","('Royal Dutch Shell PLC Class A', 'Rio Tinto PLC')",2,"[('HEWU', 0.071), ('FLGB', 0.063)]",390,0.0
"('RDSA.L', 'ULVR.L')","('Royal Dutch Shell PLC Class A', 'Unilever PLC')",2,"[('HEWU', 0.096), ('FLGB', 0.084)]",388,0.0
"('00001.HK', '00016.HK')","('CK Hutchison Holdings Ltd', 'Sun Hung Kai Properties Ltd')",2,"[('FLHK', 0.069), ('UIVM', 0.016)]",402,0.0
"('00001.HK', '01113.HK')","('CK Hutchison Holdings Ltd', 'CK Asset Holdings Ltd')",2,"[('FLHK', 0.06), ('UIVM', 0.016)]",400,0.0
"('00002.HK', '00003.HK')","('CLP Holdings Ltd', 'Hong Kong and China Gas Co Ltd')",2,"[('FLHK', 0.056), ('HDMV', 0.032)]",398,0.0
"('500034.BO', 'HCLTECH.BO')","('Bajaj Finance Ltd', 'HCL Technologies Ltd Shs Dematerialised')",2,"[('PIN', 0.04), ('FLIN', 0.034)]",402,0.0
"('500820.BO', '532215.BO')","('Asian Paints Ltd', 'Axis Bank Ltd')",2,"[('IXSE', 0.051), ('FLIN', 0.044)]",402,0.0
"('500696.BO', 'HCLTECH.BO')","('Hindustan Unilever Ltd', 'HCL Technologies Ltd Shs Dematerialised')",2,"[('PIN', 0.053), ('FLIN', 0.047)]",398,0.0
"('BHARTIARTL', 'HCLTECH.BO')","('Bharti Airtel Ltd', 'HCL Technologies Ltd Shs Dematerialised')",2,"[('PIN', 0.037), ('FLIN', 0.034)]",398,0.0
"('6861', '9433')","('Keyence Corp', 'KDDI Corp')",2,"[('FLJP', 0.033), ('GSJY', 0.031)]",401,0.0
"('6098', '9433')","('Recruit Holdings Co Ltd', 'KDDI Corp')",2,"[('FLJP', 0.028), ('GSJY', 0.025)]",401,0.0
"('7974', '9433')","('Nintendo Co Ltd', 'KDDI Corp')",2,"[('GSJY', 0.029), ('FLJP', 0.027)]",401,0.0
"('6758', '9433')","('Sony Group Corp', 'KDDI Corp')",2,"[('FLJP', 0.04), ('GSJY', 0.04)]",397,0.0
"('005380.KS', '005490.KS')","('Hyundai Motor Co', 'POSCO')",2,"[('FLKR', 0.055), ('MFEM', 0.037)]",400,0.0
"('005935.KS', '035420.KS')","('Samsung Electronics Co Ltd Participating Preferred', 'NAVER Corp')",2,"[('FLKR', 0.072), ('KEMX', 0.028)]",400,0.0
"('AMXL.MX', 'GFNORTEO.M')","('America Movil SAB de CV Class L', 'Grupo Financiero Banorte SAB de CV Class O')",2,"[('FLMX', 0.23), ('FLLA', 0.064)]",405,0.0
"('AMXL.MX', 'ITUB4.SA')","('America Movil SAB de CV Class L', 'Itau Unibanco Holding SA Participating Preferred')",2,"[('FLLA', 0.076), ('ROAM', 0.019)]",403,0.0
"('AMXL.MX', 'GMEXICOB.M')","('America Movil SAB de CV Class L', 'Grupo Mexico SAB de CV')",2,"[('FLMX', 0.205), ('FLLA', 0.058)]",398,0.0
"('AMXL.MX', 'WALMEX.MX')","('America Movil SAB de CV Class L', 'Wal - Mart de Mexico SAB de CV')",2,"[('FLMX', 0.212), ('FLLA', 0.06)]",403,0.0
"('AMXL.MX', 'VALE3.SA')","('America Movil SAB de CV Class L', 'Vale SA')",2,"[('FLLA', 0.14), ('ROAM', 0.021)]",399,0.0
"('GFNORTEO.M', 'GMEXICOB.M')","('Grupo Financiero Banorte SAB de CV Class O', 'Grupo Mexico SAB de CV')",2,"[('FLMX', 0.188), ('FLLA', 0.052)]",396,0.0
"('GFNORTEO.M', 'WALMEX.MX')","('Grupo Financiero Banorte SAB de CV Class O', 'Wal - Mart de Mexico SAB de CV')",2,"[('FLMX', 0.195), ('FLLA', 0.054)]",401,0.0
"('GMEXICOB.M', 'WALMEX.MX')","('Grupo Mexico SAB de CV', 'Wal - Mart de Mexico SAB de CV')",2,"[('FLMX', 0.171), ('FLLA', 0.047)]",395,0.0
"('INTU', 'SNPS')","('Intuit Inc', 'Synopsys Inc')",2,"[('FLLV', 0.031), ('JMIN', 0.013)]",403,0.0
"('MSFT', 'SNPS')","('Microsoft Corp', 'Synopsys Inc')",2,"[('FLLV', 0.03), ('JMIN', 0.014)]",403,0.0
"('ADI', 'V')","('Analog Devices Inc', 'Visa Inc Class A')",2,"[('TDV', 0.058), ('FLLV', 0.029)]",400,0.0
"('ADI', 'IBM')","('Analog Devices Inc', 'International Business Machines Corp')",2,"[('TDIV', 0.104), ('FLLV', 0.03)]",398,0.0
"('ADI', 'ORCL')","('Analog Devices Inc', 'Oracle Corp')",2,"[('TDIV', 0.063), ('FLLV', 0.031)]",396,0.0
"('2330.TW', 'QCOM')","('Taiwan Semiconductor Manufacturing Co Ltd', 'Qualcomm Inc')",2,"[('WUGI', 0.094), ('FLQD', 0.043)]",400,0.0
"('IBM', 'QCOM')","('International Business Machines Corp', 'Qualcomm Inc')",2,"[('TDIV', 0.121), ('FLQD', 0.042)]",401,0.0
"('PAYX', 'QCOM')","('Paychex Inc', 'Qualcomm Inc')",2,"[('TDV', 0.059), ('FLQD', 0.043)]",399,0.0
"('GAZP', 'INFY.BO')","('Gazprom PJSC', 'Infosys Ltd')",2,"[('MFEM', 0.051), ('FLQE', 0.023)]",401,0.0
"('LKOH', 'TCS.BO')","('PJSC Lukoil', 'Tata Consultancy Services Ltd')",2,"[('FLQE', 0.022), ('JPEM', 0.018)]",399,0.0
"('ADBE', 'ROG')","('Adobe Inc', 'Roche Holding AG')",2,"[('QWLD', 0.024), ('FLQG', 0.022)]",401,0.0
"('ACN', 'LLY')","('Accenture PLC Class A', 'Eli Lilly and Co')",2,"[('USMV', 0.031), ('FLQG', 0.021)]",402,0.0
"('FB', 'ROG')","('Facebook Inc A', 'Roche Holding AG')",2,"[('QWLD', 0.033), ('FLQG', 0.021)]",400,0.0
"('AAPL', 'ROG')","('Apple Inc', 'Roche Holding AG')",2,"[('QWLD', 0.037), ('FLQG', 0.021)]",397,0.0
